ecg,emg_cheekbone,ksr,emg_nose,pulse
2.7647059,2.7647059,2.7647059,2.21568632,1.82352936
2.72549009,2.72549009,2.72549009,2.09803915,1.82352936
2.70588231,2.70588231,2.70588231,2.11764717,1.82352936
2.62745094,2.62745094,2.62745094,2.13725495,1.82352936
2.56862736,2.56862736,2.56862736,2.47058821,1.82352936
2.62745094,2.62745094,2.62745094,2.54901958,1.84313726
2.49019599,2.49019599,2.49019599,2.37254906,1.84313726
2.27450991,2.27450991,2.27450991,2.21568632,1.82352936
2.37254906,2.37254906,2.37254906,2.13725495,1.82352936
2.21568632,2.21568632,2.21568632,2.2352941,1.82352936
2.35294127,2.35294127,2.35294127,2.45098042,1.82352936
2.0,2.0,2.0,2.45098042,1.82352936
2.13725495,2.13725495,2.13725495,2.31372547,1.84313726
2.07843137,2.07843137,2.07843137,2.13725495,1.82352936
2.0392158,2.0392158,2.0392158,2.17647052,1.84313726
1.94117641,1.94117641,1.94117641,2.15686274,1.82352936
2.01960778,2.01960778,2.01960778,2.37254906,1.80392158
1.9803921,1.9803921,1.9803921,2.50980401,1.80392158
1.78431368,1.78431368,1.78431368,2.43137264,1.82352936
2.0392158,2.0392158,2.0392158,2.29411769,1.78431368
1.92156863,1.92156863,1.92156863,2.15686274,1.80392158
1.96078432,1.96078432,1.96078432,2.15686274,1.82352936
2.09803915,2.09803915,2.09803915,2.15686274,1.78431368
2.0,2.0,2.0,2.47058821,1.7647059
2.0392158,2.0392158,2.0392158,2.60784316,1.78431368
2.05882359,2.05882359,2.05882359,2.45098042,1.7647059
1.92156863,1.92156863,1.92156863,2.35294127,1.7647059
1.9803921,1.9803921,1.9803921,2.21568632,1.7647059
2.05882359,2.05882359,2.05882359,2.15686274,1.74509799
2.19607854,2.19607854,2.19607854,2.29411769,1.78431368
2.21568632,2.21568632,2.21568632,2.47058821,1.74509799
2.11764717,2.11764717,2.11764717,2.41176462,1.7647059
2.19607854,2.19607854,2.19607854,2.29411769,1.72549021
2.11764717,2.11764717,2.11764717,2.17647052,1.72549021
2.11764717,2.11764717,2.11764717,2.09803915,1.74509799
2.19607854,2.19607854,2.19607854,2.2352941,1.70588231
2.11764717,2.11764717,2.11764717,2.35294127,1.72549021
2.0392158,2.0392158,2.0392158,2.31372547,1.70588231
2.05882359,2.05882359,2.05882359,2.17647052,1.68627453
2.19607854,2.19607854,2.19607854,2.11764717,1.70588231
2.27450991,2.27450991,2.27450991,2.11764717,1.68627453
2.31372547,2.31372547,2.31372547,2.13725495,1.70588231
2.15686274,2.15686274,2.15686274,2.43137264,1.66666663
2.15686274,2.15686274,2.15686274,2.56862736,1.68627453
2.13725495,2.13725495,2.13725495,2.43137264,1.68627453
2.33333325,2.33333325,2.33333325,2.33333325,1.66666663
2.37254906,2.37254906,2.37254906,2.35294127,1.64705884
2.29411769,2.29411769,2.29411769,2.39215684,1.66666663
2.37254906,2.37254906,2.37254906,2.64705873,1.66666663
2.31372547,2.31372547,2.31372547,2.60784316,1.64705884
2.43137264,2.43137264,2.43137264,2.50980401,1.64705884
2.25490189,2.25490189,2.25490189,2.35294127,1.64705884
2.25490189,2.25490189,2.25490189,2.37254906,1.64705884
2.41176462,2.41176462,2.41176462,2.33333325,1.62745094
2.41176462,2.41176462,2.41176462,2.50980401,1.62745094
2.2352941,2.2352941,2.2352941,2.64705873,1.64705884
2.21568632,2.21568632,2.21568632,2.58823538,1.62745094
2.2352941,2.2352941,2.2352941,2.47058821,1.60784316
2.25490189,2.25490189,2.25490189,2.35294127,1.60784316
2.27450991,2.27450991,2.27450991,2.37254906,1.60784316
2.31372547,2.31372547,2.31372547,2.39215684,1.60784316
2.27450991,2.27450991,2.27450991,2.62745094,1.60784316
2.27450991,2.27450991,2.27450991,2.68627453,1.58823526
2.31372547,2.31372547,2.31372547,2.58823538,1.58823526
2.37254906,2.37254906,2.37254906,2.45098042,1.58823526
2.37254906,2.37254906,2.37254906,2.35294127,1.56862748
2.25490189,2.25490189,2.25490189,2.33333325,1.58823526
2.21568632,2.21568632,2.21568632,2.39215684,1.56862748
2.47058821,2.47058821,2.47058821,2.62745094,1.56862748
2.31372547,2.31372547,2.31372547,2.64705873,1.56862748
2.29411769,2.29411769,2.29411769,2.52941179,1.56862748
2.35294127,2.35294127,2.35294127,2.39215684,1.56862748
2.15686274,2.15686274,2.15686274,2.35294127,1.56862748
2.25490189,2.25490189,2.25490189,2.49019599,1.58823526
2.29411769,2.29411769,2.29411769,2.62745094,1.56862748
2.27450991,2.27450991,2.27450991,2.54901958,1.54901958
2.29411769,2.29411769,2.29411769,2.45098042,1.54901958
2.25490189,2.25490189,2.25490189,2.31372547,1.54901958
2.37254906,2.37254906,2.37254906,2.35294127,1.56862748
2.43137264,2.43137264,2.43137264,2.35294127,1.54901958
2.35294127,2.35294127,2.35294127,2.58823538,1.52941179
2.35294127,2.35294127,2.35294127,2.66666675,1.52941179
2.45098042,2.45098042,2.45098042,2.54901958,1.52941179
2.39215684,2.39215684,2.39215684,2.41176462,1.54901958
2.39215684,2.39215684,2.39215684,2.37254906,1.54901958
2.31372547,2.31372547,2.31372547,2.35294127,1.52941179
2.21568632,2.21568632,2.21568632,2.43137264,1.52941179
2.19607854,2.19607854,2.19607854,2.68627453,1.50980389
2.27450991,2.27450991,2.27450991,2.64705873,1.50980389
2.35294127,2.35294127,2.35294127,2.56862736,1.50980389
2.33333325,2.33333325,2.33333325,2.37254906,1.50980389
2.27450991,2.27450991,2.27450991,2.39215684,1.50980389
2.33333325,2.33333325,2.33333325,2.37254906,1.50980389
2.29411769,2.29411769,2.29411769,2.52941179,1.49019611
2.37254906,2.37254906,2.37254906,2.72549009,1.50980389
2.41176462,2.41176462,2.41176462,2.66666675,1.49019611
2.60784316,2.60784316,2.60784316,2.58823538,1.50980389
2.45098042,2.45098042,2.45098042,2.45098042,1.50980389
2.45098042,2.45098042,2.45098042,2.50980401,1.49019611
2.35294127,2.35294127,2.35294127,2.52941179,1.49019611
2.29411769,2.29411769,2.29411769,2.80392146,1.49019611
2.45098042,2.45098042,2.45098042,2.88235283,1.49019611
2.50980401,2.50980401,2.50980401,2.82352948,1.49019611
2.39215684,2.39215684,2.39215684,2.68627453,1.47058821
2.13725495,2.13725495,2.13725495,2.56862736,1.47058821
2.35294127,2.35294127,2.35294127,2.56862736,1.47058821
2.41176462,2.41176462,2.41176462,2.64705873,1.47058821
2.35294127,2.35294127,2.35294127,2.88235283,1.49019611
2.41176462,2.41176462,2.41176462,2.82352948,1.47058821
2.49019599,2.49019599,2.49019599,2.70588231,1.45098042
2.47058821,2.47058821,2.47058821,2.49019599,1.45098042
2.37254906,2.37254906,2.37254906,2.43137264,1.45098042
2.39215684,2.39215684,2.39215684,2.54901958,1.45098042
2.31372547,2.31372547,2.31372547,2.70588231,1.45098042
2.2352941,2.2352941,2.2352941,2.60784316,1.47058821
2.25490189,2.25490189,2.25490189,2.45098042,1.47058821
2.56862736,2.56862736,2.56862736,2.25490189,1.45098042
2.49019599,2.49019599,2.49019599,2.21568632,1.45098042
2.49019599,2.49019599,2.49019599,2.25490189,1.43137252
2.49019599,2.49019599,2.49019599,2.54901958,1.43137252
2.43137264,2.43137264,2.43137264,2.70588231,1.43137252
2.56862736,2.56862736,2.56862736,2.62745094,1.43137252
2.50980401,2.50980401,2.50980401,2.50980401,1.43137252
2.45098042,2.45098042,2.45098042,2.39215684,1.43137252
2.49019599,2.49019599,2.49019599,2.41176462,1.43137252
2.56862736,2.56862736,2.56862736,2.49019599,1.43137252
2.41176462,2.41176462,2.41176462,2.78431368,1.43137252
2.31372547,2.31372547,2.31372547,2.80392146,1.43137252
2.33333325,2.33333325,2.33333325,2.68627453,1.45098042
2.35294127,2.35294127,2.35294127,2.47058821,1.45098042
2.35294127,2.35294127,2.35294127,2.43137264,1.43137252
2.47058821,2.47058821,2.47058821,2.39215684,1.43137252
2.33333325,2.33333325,2.33333325,2.56862736,1.41176474
2.29411769,2.29411769,2.29411769,2.7647059,1.45098042
2.37254906,2.37254906,2.37254906,2.74509811,1.41176474
2.49019599,2.49019599,2.49019599,2.64705873,1.41176474
2.52941179,2.52941179,2.52941179,2.45098042,1.41176474
2.47058821,2.47058821,2.47058821,2.45098042,1.41176474
2.41176462,2.41176462,2.41176462,2.68627453,1.41176474
2.37254906,2.37254906,2.37254906,2.7647059,1.41176474
2.31372547,2.31372547,2.31372547,2.68627453,1.41176474
2.41176462,2.41176462,2.41176462,2.56862736,1.43137252
2.45098042,2.45098042,2.45098042,2.43137264,1.43137252
2.54901958,2.54901958,2.54901958,2.41176462,1.41176474
2.56862736,2.56862736,2.56862736,2.47058821,1.39215684
2.47058821,2.47058821,2.47058821,2.7647059,1.43137252
2.52941179,2.52941179,2.52941179,2.78431368,1.39215684
2.47058821,2.47058821,2.47058821,2.66666675,1.39215684
2.39215684,2.39215684,2.39215684,2.49019599,1.41176474
2.37254906,2.37254906,2.37254906,2.45098042,1.41176474
2.35294127,2.35294127,2.35294127,2.45098042,1.39215684
2.33333325,2.33333325,2.33333325,2.7647059,1.43137252
2.41176462,2.41176462,2.41176462,2.70588231,1.39215684
2.41176462,2.41176462,2.41176462,2.62745094,1.41176474
2.49019599,2.49019599,2.49019599,2.41176462,1.41176474
2.56862736,2.56862736,2.56862736,2.47058821,1.39215684
2.50980401,2.50980401,2.50980401,2.47058821,1.37254906
2.45098042,2.45098042,2.45098042,2.62745094,1.39215684
2.41176462,2.41176462,2.41176462,2.72549009,1.41176474
2.50980401,2.50980401,2.50980401,2.64705873,1.39215684
2.58823538,2.58823538,2.58823538,2.43137264,1.39215684
2.54901958,2.54901958,2.54901958,2.25490189,1.39215684
2.54901958,2.54901958,2.54901958,2.21568632,1.39215684
2.64705873,2.64705873,2.64705873,2.27450991,1.39215684
2.45098042,2.45098042,2.45098042,2.56862736,1.41176474
2.50980401,2.50980401,2.50980401,2.58823538,1.39215684
2.35294127,2.35294127,2.35294127,2.47058821,1.41176474
2.62745094,2.62745094,2.62745094,2.29411769,1.41176474
2.80392146,2.80392146,2.80392146,2.25490189,1.41176474
2.78431368,2.78431368,2.78431368,2.19607854,1.41176474
2.88235283,2.88235283,2.88235283,2.33333325,1.39215684
2.68627453,2.68627453,2.68627453,2.52941179,1.39215684
2.68627453,2.68627453,2.68627453,2.45098042,1.41176474
2.66666675,2.66666675,2.66666675,2.33333325,1.41176474
2.7647059,2.7647059,2.7647059,2.15686274,1.41176474
2.84313726,2.84313726,2.84313726,2.21568632,1.41176474
2.72549009,2.72549009,2.72549009,2.49019599,1.41176474
2.70588231,2.70588231,2.70588231,2.62745094,1.41176474
2.47058821,2.47058821,2.47058821,2.52941179,1.39215684
2.50980401,2.50980401,2.50980401,2.41176462,1.41176474
2.52941179,2.52941179,2.52941179,2.29411769,1.41176474
2.58823538,2.58823538,2.58823538,2.29411769,1.43137252
2.39215684,2.39215684,2.39215684,2.29411769,1.41176474
2.31372547,2.31372547,2.31372547,2.58823538,1.41176474
2.35294127,2.35294127,2.35294127,2.60784316,1.43137252
2.2352941,2.2352941,2.2352941,2.49019599,1.41176474
2.25490189,2.25490189,2.25490189,2.37254906,1.41176474
2.39215684,2.39215684,2.39215684,2.35294127,1.41176474
2.41176462,2.41176462,2.41176462,2.37254906,1.41176474
2.33333325,2.33333325,2.33333325,2.50980401,1.45098042
2.2352941,2.2352941,2.2352941,2.66666675,1.41176474
2.29411769,2.29411769,2.29411769,2.58823538,1.43137252
2.27450991,2.27450991,2.27450991,2.52941179,1.47058821
2.37254906,2.37254906,2.37254906,2.37254906,1.45098042
2.39215684,2.39215684,2.39215684,2.43137264,1.43137252
2.43137264,2.43137264,2.43137264,2.41176462,1.45098042
2.33333325,2.33333325,2.33333325,2.58823538,1.45098042
2.33333325,2.33333325,2.33333325,2.70588231,1.47058821
2.31372547,2.31372547,2.31372547,2.56862736,1.47058821
2.25490189,2.25490189,2.25490189,2.47058821,1.47058821
2.27450991,2.27450991,2.27450991,2.35294127,1.47058821
2.43137264,2.43137264,2.43137264,2.37254906,1.49019611
2.29411769,2.29411769,2.29411769,2.64705873,1.49019611
2.35294127,2.35294127,2.35294127,2.68627453,1.50980389
2.56862736,2.56862736,2.56862736,2.60784316,1.52941179
2.72549009,2.72549009,2.72549009,2.50980401,1.52941179
2.88235283,2.88235283,2.88235283,2.47058821,1.52941179
3.05882359,3.05882359,3.05882359,2.43137264,1.52941179
3.29411769,3.29411769,3.29411769,2.52941179,1.54901958
3.66666675,3.66666675,3.66666675,2.66666675,1.58823526
