ecg,emg_cheekbone,ksr,emg_nose,pulse
2.45098042,2.45098042,2.45098042,2.43137264,1.52941179
2.72549009,2.72549009,2.72549009,2.45098042,1.54901958
2.60784316,2.60784316,2.60784316,2.39215684,1.54901958
2.33333325,2.33333325,2.33333325,2.31372547,1.58823526
1.9803921,1.9803921,1.9803921,2.29411769,1.60784316
1.66666663,1.66666663,1.66666663,2.33333325,1.60784316
2.17647052,2.17647052,2.17647052,2.35294127,1.64705884
2.80392146,2.80392146,2.80392146,2.33333325,1.64705884
2.88235283,2.88235283,2.88235283,2.33333325,1.66666663
2.47058821,2.47058821,2.47058821,2.33333325,1.68627453
2.01960778,2.01960778,2.01960778,2.35294127,1.72549021
2.19607854,2.19607854,2.19607854,2.39215684,1.74509799
2.15686274,2.15686274,2.15686274,2.49019599,1.78431368
2.84313726,2.84313726,2.84313726,2.50980401,1.78431368
2.64705873,2.64705873,2.64705873,2.47058821,1.80392158
2.41176462,2.41176462,2.41176462,2.37254906,1.82352936
2.01960778,2.01960778,2.01960778,2.33333325,1.84313726
1.90196073,1.90196073,1.90196073,2.37254906,1.86274505
2.15686274,2.15686274,2.15686274,2.41176462,1.86274505
2.41176462,2.41176462,2.41176462,2.41176462,1.88235295
2.92156863,2.92156863,2.92156863,2.35294127,1.90196073
2.78431368,2.78431368,2.78431368,2.33333325,1.92156863
2.35294127,2.35294127,2.35294127,2.33333325,1.94117641
1.94117641,1.94117641,1.94117641,2.35294127,1.96078432
2.19607854,2.19607854,2.19607854,2.41176462,1.96078432
2.84313726,2.84313726,2.84313726,2.43137264,1.96078432
2.84313726,2.84313726,2.84313726,2.45098042,1.9803921
2.72549009,2.72549009,2.72549009,2.45098042,2.0
2.33333325,2.33333325,2.33333325,2.43137264,2.0
1.9803921,1.9803921,1.9803921,2.39215684,2.01960778
2.05882359,2.05882359,2.05882359,2.33333325,2.0392158
2.21568632,2.21568632,2.21568632,2.37254906,2.0392158
2.92156863,2.92156863,2.92156863,2.37254906,2.05882359
2.80392146,2.80392146,2.80392146,2.37254906,2.05882359
2.7647059,2.7647059,2.7647059,2.35294127,2.07843137
2.21568632,2.21568632,2.21568632,2.27450991,2.07843137
1.94117641,1.94117641,1.94117641,2.33333325,2.09803915
2.19607854,2.19607854,2.19607854,2.39215684,2.09803915
2.50980401,2.50980401,2.50980401,2.37254906,2.11764717
2.7647059,2.7647059,2.7647059,2.35294127,2.11764717
2.62745094,2.62745094,2.62745094,2.37254906,2.11764717
2.39215684,2.39215684,2.39215684,2.37254906,2.11764717
1.86274505,1.86274505,1.86274505,2.37254906,2.11764717
1.72549021,1.72549021,1.72549021,2.41176462,2.11764717
2.25490189,2.25490189,2.25490189,2.47058821,2.11764717
2.88235283,2.88235283,2.88235283,2.47058821,2.11764717
3.0,3.0,3.0,2.45098042,2.11764717
2.9607842,2.9607842,2.9607842,2.39215684,2.11764717
2.05882359,2.05882359,2.05882359,2.37254906,2.11764717
2.19607854,2.19607854,2.19607854,2.35294127,2.11764717
2.45098042,2.45098042,2.45098042,2.41176462,2.09803915
2.94117641,2.94117641,2.94117641,2.43137264,2.09803915
2.68627453,2.68627453,2.68627453,2.43137264,2.09803915
2.68627453,2.68627453,2.68627453,2.43137264,2.07843137
2.01960778,2.01960778,2.01960778,2.43137264,2.05882359
1.82352936,1.82352936,1.82352936,2.45098042,2.05882359
2.31372547,2.31372547,2.31372547,2.47058821,2.0392158
2.64705873,2.64705873,2.64705873,2.49019599,2.0392158
3.0,3.0,3.0,2.50980401,2.01960778
2.86274505,2.86274505,2.86274505,2.49019599,2.01960778
2.56862736,2.56862736,2.56862736,2.43137264,2.01960778
1.96078432,1.96078432,1.96078432,2.41176462,2.0
1.90196073,1.90196073,1.90196073,2.41176462,2.0
2.25490189,2.25490189,2.25490189,2.47058821,2.0
2.74509811,2.74509811,2.74509811,2.47058821,2.0
2.90196085,2.90196085,2.90196085,2.43137264,1.9803921
2.7647059,2.7647059,2.7647059,2.39215684,1.9803921
2.50980401,2.50980401,2.50980401,2.41176462,1.96078432
2.27450991,2.27450991,2.27450991,2.41176462,1.94117641
2.19607854,2.19607854,2.19607854,2.43137264,1.92156863
2.25490189,2.25490189,2.25490189,2.50980401,1.92156863
3.13725495,3.13725495,3.13725495,2.54901958,1.94117641
2.92156863,2.92156863,2.92156863,2.50980401,1.90196073
2.64705873,2.64705873,2.64705873,2.41176462,1.88235295
2.11764717,2.11764717,2.11764717,2.39215684,1.88235295
1.96078432,1.96078432,1.96078432,2.37254906,1.88235295
2.19607854,2.19607854,2.19607854,2.41176462,1.86274505
2.45098042,2.45098042,2.45098042,2.43137264,1.84313726
3.13725495,3.13725495,3.13725495,2.39215684,1.84313726
2.90196085,2.90196085,2.90196085,2.35294127,1.84313726
2.43137264,2.43137264,2.43137264,2.37254906,1.82352936
2.07843137,2.07843137,2.07843137,2.39215684,1.82352936
2.11764717,2.11764717,2.11764717,2.41176462,1.82352936
2.52941179,2.52941179,2.52941179,2.45098042,1.80392158
2.80392146,2.80392146,2.80392146,2.49019599,1.80392158
2.78431368,2.78431368,2.78431368,2.50980401,1.80392158
2.68627453,2.68627453,2.68627453,2.49019599,1.80392158
2.21568632,2.21568632,2.21568632,2.45098042,1.78431368
2.17647052,2.17647052,2.17647052,2.37254906,1.78431368
2.41176462,2.41176462,2.41176462,2.37254906,1.78431368
2.88235283,2.88235283,2.88235283,2.45098042,1.7647059
3.05882359,3.05882359,3.05882359,2.47058821,1.7647059
3.27450991,3.27450991,3.27450991,2.43137264,1.7647059
2.68627453,2.68627453,2.68627453,2.47058821,1.74509799
2.31372547,2.31372547,2.31372547,2.50980401,1.74509799
2.60784316,2.60784316,2.60784316,2.49019599,1.74509799
2.7647059,2.7647059,2.7647059,2.47058821,1.72549021
3.25490189,3.25490189,3.25490189,2.45098042,1.72549021
3.01960778,3.01960778,3.01960778,2.54901958,1.74509799
3.07843137,3.07843137,3.07843137,2.50980401,1.72549021
2.54901958,2.54901958,2.54901958,2.37254906,1.72549021
2.45098042,2.45098042,2.45098042,2.41176462,1.70588231
2.62745094,2.62745094,2.62745094,2.43137264,1.70588231
2.82352948,2.82352948,2.82352948,2.43137264,1.72549021
2.90196085,2.90196085,2.90196085,2.41176462,1.70588231
2.94117641,2.94117641,2.94117641,2.39215684,1.70588231
2.7647059,2.7647059,2.7647059,2.39215684,1.70588231
2.43137264,2.43137264,2.43137264,2.41176462,1.70588231
2.27450991,2.27450991,2.27450991,2.47058821,1.70588231
2.45098042,2.45098042,2.45098042,2.50980401,1.70588231
2.68627453,2.68627453,2.68627453,2.47058821,1.68627453
2.68627453,2.68627453,2.68627453,2.50980401,1.68627453
2.56862736,2.56862736,2.56862736,2.49019599,1.70588231
1.78431368,1.78431368,1.78431368,2.49019599,1.68627453
2.05882359,2.05882359,2.05882359,2.49019599,1.68627453
2.33333325,2.33333325,2.33333325,2.56862736,1.68627453
2.82352948,2.82352948,2.82352948,2.64705873,1.68627453
2.66666675,2.66666675,2.66666675,2.58823538,1.68627453
2.45098042,2.45098042,2.45098042,2.47058821,1.66666663
1.7647059,1.7647059,1.7647059,2.41176462,1.68627453
1.74509799,1.74509799,1.74509799,2.39215684,1.66666663
2.27450991,2.27450991,2.27450991,2.49019599,1.66666663
2.70588231,2.70588231,2.70588231,2.64705873,1.68627453
2.92156863,2.92156863,2.92156863,2.64705873,1.66666663
2.56862736,2.56862736,2.56862736,2.54901958,1.66666663
2.17647052,2.17647052,2.17647052,2.43137264,1.66666663
2.0,2.0,2.0,2.47058821,1.66666663
2.11764717,2.11764717,2.11764717,2.50980401,1.66666663
2.49019599,2.49019599,2.49019599,2.52941179,1.64705884
2.9607842,2.9607842,2.9607842,2.50980401,1.66666663
2.82352948,2.82352948,2.82352948,2.47058821,1.66666663
2.72549009,2.72549009,2.72549009,2.45098042,1.64705884
2.07843137,2.07843137,2.07843137,2.43137264,1.66666663
1.7647059,1.7647059,1.7647059,2.50980401,1.64705884
1.94117641,1.94117641,1.94117641,2.56862736,1.64705884
2.29411769,2.29411769,2.29411769,2.56862736,1.66666663
3.11764717,3.11764717,3.11764717,2.60784316,1.62745094
3.29411769,3.29411769,3.29411769,2.58823538,1.62745094
3.80392146,3.80392146,3.80392146,2.50980401,1.64705884
3.90196085,3.90196085,3.90196085,2.49019599,1.62745094
4.54901981,4.54901981,4.54901981,2.58823538,1.60784316
4.96078444,4.96078444,4.96078444,2.60784316,1.60784316
4.98039198,4.98039198,4.98039198,2.49019599,1.62745094
5.0,5.0,5.0,2.41176462,1.60784316
4.98039198,4.98039198,4.98039198,2.39215684,1.60784316
4.74509811,4.74509811,4.74509811,2.37254906,1.58823526
4.07843161,4.07843161,4.07843161,2.41176462,1.58823526
3.25490189,3.25490189,3.25490189,2.43137264,1.60784316
2.90196085,2.90196085,2.90196085,2.45098042,1.58823526
2.66666675,2.66666675,2.66666675,2.47058821,1.58823526
2.15686274,2.15686274,2.15686274,2.43137264,1.58823526
1.90196073,1.90196073,1.90196073,2.45098042,1.56862748
1.41176474,1.41176474,1.41176474,2.49019599,1.58823526
1.27450979,1.27450979,1.27450979,2.60784316,1.54901958
1.56862748,1.56862748,1.56862748,2.62745094,1.56862748
2.13725495,2.13725495,2.13725495,2.52941179,1.56862748
2.01960778,2.01960778,2.01960778,2.41176462,1.54901958
1.92156863,1.92156863,1.92156863,2.35294127,1.54901958
1.31372547,1.31372547,1.31372547,2.35294127,1.52941179
1.27450979,1.27450979,1.27450979,2.37254906,1.52941179
1.39215684,1.39215684,1.39215684,2.43137264,1.54901958
1.72549021,1.72549021,1.72549021,2.41176462,1.50980389
2.19607854,2.19607854,2.19607854,2.43137264,1.50980389
1.78431368,1.78431368,1.78431368,2.47058821,1.50980389
1.50980389,1.50980389,1.50980389,2.47058821,1.50980389
1.37254906,1.37254906,1.37254906,2.49019599,1.49019611
1.52941179,1.52941179,1.52941179,2.49019599,1.49019611
2.01960778,2.01960778,2.01960778,2.50980401,1.47058821
2.25490189,2.25490189,2.25490189,2.50980401,1.47058821
2.43137264,2.43137264,2.43137264,2.49019599,1.45098042
2.2352941,2.2352941,2.2352941,2.43137264,1.45098042
1.62745094,1.62745094,1.62745094,2.45098042,1.43137252
1.62745094,1.62745094,1.62745094,2.47058821,1.45098042
1.78431368,1.78431368,1.78431368,2.49019599,1.43137252
2.0392158,2.0392158,2.0392158,2.50980401,1.43137252
2.70588231,2.70588231,2.70588231,2.45098042,1.43137252
2.64705873,2.64705873,2.64705873,2.41176462,1.41176474
2.49019599,2.49019599,2.49019599,2.37254906,1.39215684
1.78431368,1.78431368,1.78431368,2.33333325,1.39215684
1.90196073,1.90196073,1.90196073,2.37254906,1.39215684
2.27450991,2.27450991,2.27450991,2.43137264,1.37254906
2.70588231,2.70588231,2.70588231,2.45098042,1.39215684
2.62745094,2.62745094,2.62745094,2.43137264,1.37254906
2.43137264,2.43137264,2.43137264,2.47058821,1.37254906
1.92156863,1.92156863,1.92156863,2.49019599,1.37254906
1.84313726,1.84313726,1.84313726,2.45098042,1.35294116
2.11764717,2.11764717,2.11764717,2.49019599,1.37254906
2.86274505,2.86274505,2.86274505,2.47058821,1.35294116
3.09803915,3.09803915,3.09803915,2.45098042,1.33333337
2.74509811,2.74509811,2.74509811,2.35294127,1.37254906
2.17647052,2.17647052,2.17647052,2.37254906,1.35294116
2.13725495,2.13725495,2.13725495,2.43137264,1.33333337
2.70588231,2.70588231,2.70588231,2.45098042,1.35294116
3.01960778,3.01960778,3.01960778,2.47058821,1.33333337
2.84313726,2.84313726,2.84313726,2.50980401,1.33333337
2.86274505,2.86274505,2.86274505,2.49019599,1.35294116
2.2352941,2.2352941,2.2352941,2.47058821,1.33333337
2.43137264,2.43137264,2.43137264,2.45098042,1.31372547
2.60784316,2.60784316,2.60784316,2.47058821,1.33333337
2.9607842,2.9607842,2.9607842,2.47058821,1.31372547
3.35294127,3.35294127,3.35294127,2.47058821,1.31372547
2.98039222,2.98039222,2.98039222,2.43137264,1.35294116
2.82352948,2.82352948,2.82352948,2.39215684,1.31372547
2.33333325,2.33333325,2.33333325,2.50980401,1.33333337
2.33333325,2.33333325,2.33333325,2.58823538,1.33333337
2.66666675,2.66666675,2.66666675,2.60784316,1.31372547
3.25490189,3.25490189,3.25490189,2.52941179,1.31372547
3.62745094,3.62745094,3.62745094,2.45098042,1.33333337
3.33333325,3.33333325,3.33333325,2.45098042,1.31372547
2.90196085,2.90196085,2.90196085,2.43137264,1.31372547
2.72549009,2.72549009,2.72549009,2.45098042,1.33333337
2.9607842,2.9607842,2.9607842,2.49019599,1.31372547
3.41176462,3.41176462,3.41176462,2.49019599,1.31372547
3.90196085,3.90196085,3.90196085,2.45098042,1.33333337
3.52941179,3.52941179,3.52941179,2.43137264,1.31372547
3.33333325,3.33333325,3.33333325,2.43137264,1.31372547
2.82352948,2.82352948,2.82352948,2.47058821,1.31372547
3.17647052,3.17647052,3.17647052,2.50980401,1.33333337
3.58823538,3.58823538,3.58823538,2.49019599,1.33333337
3.90196085,3.90196085,3.90196085,2.52941179,1.33333337
3.72549009,3.72549009,3.72549009,2.52941179,1.33333337
3.74509811,3.74509811,3.74509811,2.49019599,1.33333337
3.01960778,3.01960778,3.01960778,2.43137264,1.33333337
3.0392158,3.0392158,3.0392158,2.43137264,1.33333337
3.21568632,3.21568632,3.21568632,2.54901958,1.33333337
3.60784316,3.60784316,3.60784316,2.56862736,1.33333337
3.49019599,3.49019599,3.49019599,2.52941179,1.35294116
3.21568632,3.21568632,3.21568632,2.43137264,1.33333337
2.80392146,2.80392146,2.80392146,2.39215684,1.33333337
2.66666675,2.66666675,2.66666675,2.45098042,1.35294116
2.64705873,2.64705873,2.64705873,2.54901958,1.35294116
2.9607842,2.9607842,2.9607842,2.50980401,1.33333337
3.07843137,3.07843137,3.07843137,2.45098042,1.35294116
3.0,3.0,3.0,2.41176462,1.33333337
2.62745094,2.62745094,2.62745094,2.39215684,1.35294116
1.78431368,1.78431368,1.78431368,2.39215684,1.33333337
1.74509799,1.74509799,1.74509799,2.39215684,1.33333337
1.7647059,1.7647059,1.7647059,2.39215684,1.35294116
2.17647052,2.17647052,2.17647052,2.37254906,1.33333337
2.29411769,2.29411769,2.29411769,2.39215684,1.35294116
2.11764717,2.11764717,2.11764717,2.41176462,1.33333337
1.9803921,1.9803921,1.9803921,2.47058821,1.33333337
1.33333337,1.33333337,1.33333337,2.49019599,1.35294116
1.56862748,1.56862748,1.56862748,2.49019599,1.33333337
2.15686274,2.15686274,2.15686274,2.52941179,1.33333337
2.27450991,2.27450991,2.27450991,2.49019599,1.33333337
1.86274505,1.86274505,1.86274505,2.43137264,1.35294116
1.64705884,1.64705884,1.64705884,2.39215684,1.33333337
1.2352941,1.2352941,1.2352941,2.37254906,1.31372547
1.2352941,1.2352941,1.2352941,2.41176462,1.33333337
1.49019611,1.49019611,1.49019611,2.43137264,1.33333337
1.94117641,1.94117641,1.94117641,2.41176462,1.31372547
2.17647052,2.17647052,2.17647052,2.37254906,1.33333337
1.78431368,1.78431368,1.78431368,2.35294127,1.31372547
1.21568632,1.21568632,1.21568632,2.37254906,1.33333337
1.29411769,1.29411769,1.29411769,2.37254906,1.33333337
1.9803921,1.9803921,1.9803921,2.43137264,1.31372547
2.09803915,2.09803915,2.09803915,2.43137264,1.31372547
1.86274505,1.86274505,1.86274505,2.41176462,1.31372547
1.94117641,1.94117641,1.94117641,2.41176462,1.31372547
1.43137252,1.43137252,1.43137252,2.37254906,1.31372547
1.66666663,1.66666663,1.66666663,2.41176462,1.33333337
1.86274505,1.86274505,1.86274505,2.43137264,1.33333337
2.33333325,2.33333325,2.33333325,2.49019599,1.33333337
2.43137264,2.43137264,2.43137264,2.50980401,1.35294116
2.15686274,2.15686274,2.15686274,2.54901958,1.33333337
1.94117641,1.94117641,1.94117641,2.49019599,1.35294116
1.68627453,1.68627453,1.68627453,2.45098042,1.35294116
1.82352936,1.82352936,1.82352936,2.39215684,1.39215684
2.13725495,2.13725495,2.13725495,2.43137264,1.39215684
2.64705873,2.64705873,2.64705873,2.45098042,1.39215684
2.88235283,2.88235283,2.88235283,2.45098042,1.41176474
2.35294127,2.35294127,2.35294127,2.43137264,1.41176474
1.74509799,1.74509799,1.74509799,2.47058821,1.43137252
1.78431368,1.78431368,1.78431368,2.47058821,1.45098042
1.94117641,1.94117641,1.94117641,2.49019599,1.47058821
2.45098042,2.45098042,2.45098042,2.49019599,1.50980389
2.50980401,2.50980401,2.50980401,2.47058821,1.49019611
2.31372547,2.31372547,2.31372547,2.43137264,1.52941179
2.13725495,2.13725495,2.13725495,2.37254906,1.52941179
1.80392158,1.80392158,1.80392158,2.45098042,1.54901958
2.31372547,2.31372547,2.31372547,2.45098042,1.58823526
2.68627453,2.68627453,2.68627453,2.45098042,1.60784316
2.82352948,2.82352948,2.82352948,2.43137264,1.62745094
2.52941179,2.52941179,2.52941179,2.47058821,1.66666663
2.27450991,2.27450991,2.27450991,2.41176462,1.66666663
2.05882359,2.05882359,2.05882359,2.37254906,1.68627453
2.2352941,2.2352941,2.2352941,2.37254906,1.72549021
2.31372547,2.31372547,2.31372547,2.41176462,1.72549021
2.64705873,2.64705873,2.64705873,2.41176462,1.74509799
2.74509811,2.74509811,2.74509811,2.43137264,1.7647059
2.54901958,2.54901958,2.54901958,2.45098042,1.80392158
1.90196073,1.90196073,1.90196073,2.49019599,1.80392158
1.90196073,1.90196073,1.90196073,2.47058821,1.82352936
2.13725495,2.13725495,2.13725495,2.45098042,1.84313726
2.72549009,2.72549009,2.72549009,2.41176462,1.86274505
2.86274505,2.86274505,2.86274505,2.49019599,1.90196073
2.82352948,2.82352948,2.82352948,2.52941179,1.92156863
2.62745094,2.62745094,2.62745094,2.49019599,1.94117641
1.94117641,1.94117641,1.94117641,2.47058821,1.94117641
2.0392158,2.0392158,2.0392158,2.45098042,1.96078432
2.17647052,2.17647052,2.17647052,2.41176462,1.9803921
2.66666675,2.66666675,2.66666675,2.41176462,1.9803921
2.88235283,2.88235283,2.88235283,2.41176462,2.0
2.60784316,2.60784316,2.60784316,2.39215684,2.01960778
2.39215684,2.39215684,2.39215684,2.41176462,2.0392158
2.27450991,2.27450991,2.27450991,2.45098042,2.05882359
2.39215684,2.39215684,2.39215684,2.49019599,2.07843137
2.88235283,2.88235283,2.88235283,2.50980401,2.09803915
2.7647059,2.7647059,2.7647059,2.52941179,2.09803915
2.45098042,2.45098042,2.45098042,2.49019599,2.11764717
1.94117641,1.94117641,1.94117641,2.45098042,2.11764717
1.86274505,1.86274505,1.86274505,2.45098042,2.13725495
2.05882359,2.05882359,2.05882359,2.47058821,2.15686274
2.60784316,2.60784316,2.60784316,2.47058821,2.15686274
2.80392146,2.80392146,2.80392146,2.47058821,2.17647052
2.84313726,2.84313726,2.84313726,2.45098042,2.19607854
2.50980401,2.50980401,2.50980401,2.49019599,2.19607854
2.05882359,2.05882359,2.05882359,2.45098042,2.19607854
2.2352941,2.2352941,2.2352941,2.45098042,2.17647052
2.68627453,2.68627453,2.68627453,2.49019599,2.17647052
2.80392146,2.80392146,2.80392146,2.49019599,2.19607854
2.80392146,2.80392146,2.80392146,2.54901958,2.19607854
2.60784316,2.60784316,2.60784316,2.50980401,2.19607854
2.09803915,2.09803915,2.09803915,2.47058821,2.21568632
2.25490189,2.25490189,2.25490189,2.43137264,2.21568632
2.29411769,2.29411769,2.29411769,2.43137264,2.21568632
2.74509811,2.74509811,2.74509811,2.50980401,2.19607854
2.84313726,2.84313726,2.84313726,2.50980401,2.19607854
2.41176462,2.41176462,2.41176462,2.50980401,2.17647052
2.09803915,2.09803915,2.09803915,2.47058821,2.17647052
1.96078432,1.96078432,1.96078432,2.47058821,2.17647052
2.2352941,2.2352941,2.2352941,2.49019599,2.19607854
2.74509811,2.74509811,2.74509811,2.47058821,2.19607854
2.86274505,2.86274505,2.86274505,2.45098042,2.17647052
2.78431368,2.78431368,2.78431368,2.41176462,2.17647052
2.54901958,2.54901958,2.54901958,2.35294127,2.15686274
2.01960778,2.01960778,2.01960778,2.35294127,2.15686274
2.11764717,2.11764717,2.11764717,2.37254906,2.13725495
2.21568632,2.21568632,2.21568632,2.41176462,2.13725495
2.90196085,2.90196085,2.90196085,2.43137264,2.11764717
2.88235283,2.88235283,2.88235283,2.43137264,2.11764717
2.66666675,2.66666675,2.66666675,2.43137264,2.09803915
2.50980401,2.50980401,2.50980401,2.49019599,2.09803915
2.01960778,2.01960778,2.01960778,2.50980401,2.07843137
2.27450991,2.27450991,2.27450991,2.47058821,2.07843137
2.80392146,2.80392146,2.80392146,2.45098042,2.05882359
2.70588231,2.70588231,2.70588231,2.47058821,2.0392158
2.39215684,2.39215684,2.39215684,2.45098042,2.0392158
2.21568632,2.21568632,2.21568632,2.41176462,2.01960778
2.07843137,2.07843137,2.07843137,2.45098042,2.01960778
2.15686274,2.15686274,2.15686274,2.52941179,2.01960778
2.74509811,2.74509811,2.74509811,2.54901958,2.0
3.15686274,3.15686274,3.15686274,2.58823538,2.0
3.0392158,3.0392158,3.0392158,2.56862736,2.0
2.68627453,2.68627453,2.68627453,2.56862736,1.9803921
2.09803915,2.09803915,2.09803915,2.54901958,1.9803921
2.21568632,2.21568632,2.21568632,2.50980401,1.9803921
2.31372547,2.31372547,2.31372547,2.49019599,1.96078432
2.98039222,2.98039222,2.98039222,2.52941179,1.94117641
3.01960778,3.01960778,3.01960778,2.52941179,1.92156863
2.66666675,2.66666675,2.66666675,2.49019599,1.92156863
2.49019599,2.49019599,2.49019599,2.47058821,1.92156863
1.82352936,1.82352936,1.82352936,2.50980401,1.92156863
1.94117641,1.94117641,1.94117641,2.54901958,1.90196073
2.11764717,2.11764717,2.11764717,2.58823538,1.90196073
3.07843137,3.07843137,3.07843137,2.60784316,1.90196073
3.11764717,3.11764717,3.11764717,2.56862736,1.90196073
2.92156863,2.92156863,2.92156863,2.47058821,1.88235295
2.60784316,2.60784316,2.60784316,2.47058821,1.86274505
2.43137264,2.43137264,2.43137264,2.49019599,1.86274505
2.92156863,2.92156863,2.92156863,2.49019599,1.86274505
3.15686274,3.15686274,3.15686274,2.45098042,1.84313726
3.15686274,3.15686274,3.15686274,2.45098042,1.84313726
2.86274505,2.86274505,2.86274505,2.39215684,1.86274505
2.37254906,2.37254906,2.37254906,2.41176462,1.84313726
2.33333325,2.33333325,2.33333325,2.43137264,1.84313726
2.66666675,2.66666675,2.66666675,2.45098042,1.84313726
3.11764717,3.11764717,3.11764717,2.49019599,1.84313726
3.15686274,3.15686274,3.15686274,2.49019599,1.82352936
3.01960778,3.01960778,3.01960778,2.50980401,1.82352936
2.66666675,2.66666675,2.66666675,2.45098042,1.82352936
1.90196073,1.90196073,1.90196073,2.43137264,1.82352936
2.21568632,2.21568632,2.21568632,2.50980401,1.80392158
2.88235283,2.88235283,2.88235283,2.52941179,1.82352936
2.78431368,2.78431368,2.78431368,2.50980401,1.82352936
2.49019599,2.49019599,2.49019599,2.45098042,1.80392158
2.07843137,2.07843137,2.07843137,2.35294127,1.80392158
1.7647059,1.7647059,1.7647059,2.35294127,1.82352936
2.07843137,2.07843137,2.07843137,2.39215684,1.80392158
2.2352941,2.2352941,2.2352941,2.43137264,1.80392158
2.78431368,2.78431368,2.78431368,2.45098042,1.80392158
2.78431368,2.78431368,2.78431368,2.47058821,1.80392158
2.52941179,2.52941179,2.52941179,2.45098042,1.78431368
2.2352941,2.2352941,2.2352941,2.43137264,1.80392158
2.01960778,2.01960778,2.01960778,2.49019599,1.80392158
2.19607854,2.19607854,2.19607854,2.47058821,1.80392158
2.78431368,2.78431368,2.78431368,2.41176462,1.80392158
2.72549009,2.72549009,2.72549009,2.43137264,1.78431368
2.54901958,2.54901958,2.54901958,2.41176462,1.78431368
2.31372547,2.31372547,2.31372547,2.47058821,1.80392158
2.09803915,2.09803915,2.09803915,2.50980401,1.78431368
2.33333325,2.33333325,2.33333325,2.50980401,1.78431368
2.41176462,2.41176462,2.41176462,2.45098042,1.78431368
2.94117641,2.94117641,2.94117641,2.41176462,1.78431368
2.54901958,2.54901958,2.54901958,2.39215684,1.7647059
2.07843137,2.07843137,2.07843137,2.35294127,1.78431368
1.96078432,1.96078432,1.96078432,2.37254906,1.78431368
1.80392158,1.80392158,1.80392158,2.41176462,1.7647059
2.74509811,2.74509811,2.74509811,2.43137264,1.7647059
3.62745094,3.62745094,3.62745094,2.47058821,1.7647059
4.17647076,4.17647076,4.17647076,2.45098042,1.7647059
4.39215708,4.39215708,4.39215708,2.43137264,1.78431368
4.47058821,4.47058821,4.47058821,2.41176462,1.74509799
4.98039198,4.98039198,4.98039198,2.43137264,1.7647059
4.96078444,4.96078444,4.96078444,2.47058821,1.7647059
4.96078444,4.96078444,4.96078444,2.49019599,1.74509799
4.90196085,4.90196085,4.90196085,2.50980401,1.74509799
4.76470566,4.76470566,4.76470566,2.47058821,1.7647059
3.86274505,3.86274505,3.86274505,2.45098042,1.72549021
2.78431368,2.78431368,2.78431368,2.41176462,1.72549021
2.19607854,2.19607854,2.19607854,2.45098042,1.74509799
1.7647059,1.7647059,1.7647059,2.49019599,1.72549021
2.01960778,2.01960778,2.01960778,2.49019599,1.72549021
1.80392158,1.80392158,1.80392158,2.43137264,1.72549021
1.78431368,1.78431368,1.78431368,2.37254906,1.70588231
1.49019611,1.49019611,1.49019611,2.45098042,1.70588231
1.07843137,1.07843137,1.07843137,2.50980401,1.70588231
1.52941179,1.52941179,1.52941179,2.52941179,1.70588231
1.86274505,1.86274505,1.86274505,2.49019599,1.70588231
2.31372547,2.31372547,2.31372547,2.47058821,1.68627453
2.2352941,2.2352941,2.2352941,2.47058821,1.68627453
1.88235295,1.88235295,1.88235295,2.41176462,1.68627453
1.52941179,1.52941179,1.52941179,2.39215684,1.66666663
1.35294116,1.35294116,1.35294116,2.39215684,1.66666663
2.0,2.0,2.0,2.52941179,1.64705884
2.25490189,2.25490189,2.25490189,2.52941179,1.66666663
2.31372547,2.31372547,2.31372547,2.49019599,1.64705884
1.90196073,1.90196073,1.90196073,2.49019599,1.64705884
1.70588231,1.70588231,1.70588231,2.47058821,1.66666663
1.82352936,1.82352936,1.82352936,2.50980401,1.62745094
1.90196073,1.90196073,1.90196073,2.52941179,1.62745094
2.72549009,2.72549009,2.72549009,2.50980401,1.60784316
2.64705873,2.64705873,2.64705873,2.47058821,1.60784316
2.43137264,2.43137264,2.43137264,2.41176462,1.62745094
1.88235295,1.88235295,1.88235295,2.47058821,1.58823526
1.58823526,1.58823526,1.58823526,2.49019599,1.58823526
2.0,2.0,2.0,2.52941179,1.58823526
2.66666675,2.66666675,2.66666675,2.52941179,1.58823526
2.49019599,2.49019599,2.49019599,2.49019599,1.58823526
2.35294127,2.35294127,2.35294127,2.45098042,1.56862748
2.0,2.0,2.0,2.39215684,1.56862748
1.84313726,1.84313726,1.84313726,2.39215684,1.54901958
1.9803921,1.9803921,1.9803921,2.39215684,1.54901958
2.47058821,2.47058821,2.47058821,2.45098042,1.54901958
2.60784316,2.60784316,2.60784316,2.49019599,1.52941179
2.66666675,2.66666675,2.66666675,2.54901958,1.52941179
2.2352941,2.2352941,2.2352941,2.49019599,1.50980389
1.70588231,1.70588231,1.70588231,2.45098042,1.50980389
1.96078432,1.96078432,1.96078432,2.41176462,1.50980389
2.35294127,2.35294127,2.35294127,2.43137264,1.50980389
3.05882359,3.05882359,3.05882359,2.43137264,1.50980389
2.90196085,2.90196085,2.90196085,2.39215684,1.49019611
2.68627453,2.68627453,2.68627453,2.35294127,1.49019611
2.19607854,2.19607854,2.19607854,2.37254906,1.47058821
1.92156863,1.92156863,1.92156863,2.39215684,1.49019611
2.29411769,2.29411769,2.29411769,2.43137264,1.45098042
2.58823538,2.58823538,2.58823538,2.45098042,1.47058821
