ecg,emg_cheekbone,ksr,emg_nose,pulse
2.56862736,2.56862736,2.56862736,2.54901958,1.33333337
2.19607854,2.19607854,2.19607854,2.49019599,1.33333337
2.29411769,2.29411769,2.29411769,2.47058821,1.31372547
2.2352941,2.2352941,2.2352941,2.50980401,1.31372547
2.35294127,2.35294127,2.35294127,2.52941179,1.33333337
2.84313726,2.84313726,2.84313726,2.54901958,1.33333337
2.88235283,2.88235283,2.88235283,2.54901958,1.33333337
2.74509811,2.74509811,2.74509811,2.49019599,1.31372547
2.39215684,2.39215684,2.39215684,2.49019599,1.33333337
2.33333325,2.33333325,2.33333325,2.50980401,1.35294116
2.2352941,2.2352941,2.2352941,2.54901958,1.35294116
2.60784316,2.60784316,2.60784316,2.56862736,1.33333337
3.05882359,3.05882359,3.05882359,2.54901958,1.33333337
2.94117641,2.94117641,2.94117641,2.49019599,1.35294116
2.70588231,2.70588231,2.70588231,2.45098042,1.37254906
2.41176462,2.41176462,2.41176462,2.45098042,1.37254906
2.35294127,2.35294127,2.35294127,2.52941179,1.35294116
2.47058821,2.47058821,2.47058821,2.52941179,1.37254906
3.01960778,3.01960778,3.01960778,2.52941179,1.41176474
3.35294127,3.35294127,3.35294127,2.50980401,1.39215684
3.19607854,3.19607854,3.19607854,2.49019599,1.39215684
3.01960778,3.01960778,3.01960778,2.47058821,1.43137252
2.82352948,2.82352948,2.82352948,2.49019599,1.43137252
2.62745094,2.62745094,2.62745094,2.49019599,1.43137252
3.41176462,3.41176462,3.41176462,2.50980401,1.47058821
3.52941179,3.52941179,3.52941179,2.52941179,1.45098042
3.31372547,3.31372547,3.31372547,2.49019599,1.49019611
2.9607842,2.9607842,2.9607842,2.45098042,1.49019611
3.0,3.0,3.0,2.45098042,1.49019611
2.86274505,2.86274505,2.86274505,2.49019599,1.52941179
3.19607854,3.19607854,3.19607854,2.52941179,1.52941179
3.56862736,3.56862736,3.56862736,2.50980401,1.56862748
3.45098042,3.45098042,3.45098042,2.47058821,1.54901958
3.19607854,3.19607854,3.19607854,2.43137264,1.56862748
2.90196085,2.90196085,2.90196085,2.45098042,1.62745094
2.86274505,2.86274505,2.86274505,2.45098042,1.60784316
2.7647059,2.7647059,2.7647059,2.45098042,1.64705884
3.25490189,3.25490189,3.25490189,2.43137264,1.62745094
3.19607854,3.19607854,3.19607854,2.45098042,1.66666663
2.82352948,2.82352948,2.82352948,2.43137264,1.64705884
2.64705873,2.64705873,2.64705873,2.43137264,1.68627453
2.43137264,2.43137264,2.43137264,2.43137264,1.66666663
2.50980401,2.50980401,2.50980401,2.47058821,1.70588231
2.94117641,2.94117641,2.94117641,2.47058821,1.70588231
2.82352948,2.82352948,2.82352948,2.45098042,1.72549021
2.60784316,2.60784316,2.60784316,2.43137264,1.74509799
2.19607854,2.19607854,2.19607854,2.41176462,1.74509799
2.15686274,2.15686274,2.15686274,2.43137264,1.78431368
1.9803921,1.9803921,1.9803921,2.49019599,1.7647059
2.15686274,2.15686274,2.15686274,2.47058821,1.78431368
2.58823538,2.58823538,2.58823538,2.45098042,1.78431368
2.45098042,2.45098042,2.45098042,2.45098042,1.80392158
2.11764717,2.11764717,2.11764717,2.41176462,1.82352936
1.84313726,1.84313726,1.84313726,2.43137264,1.82352936
1.66666663,1.66666663,1.66666663,2.45098042,1.84313726
1.64705884,1.64705884,1.64705884,2.49019599,1.84313726
2.21568632,2.21568632,2.21568632,2.50980401,1.84313726
2.47058821,2.47058821,2.47058821,2.45098042,1.88235295
2.25490189,2.25490189,2.25490189,2.41176462,1.88235295
1.86274505,1.86274505,1.86274505,2.41176462,1.90196073
1.86274505,1.86274505,1.86274505,2.41176462,1.88235295
1.70588231,1.70588231,1.70588231,2.45098042,1.90196073
1.78431368,1.78431368,1.78431368,2.45098042,1.92156863
2.49019599,2.49019599,2.49019599,2.45098042,1.90196073
2.25490189,2.25490189,2.25490189,2.43137264,1.92156863
1.88235295,1.88235295,1.88235295,2.41176462,1.94117641
1.86274505,1.86274505,1.86274505,2.43137264,1.92156863
1.7647059,1.7647059,1.7647059,2.45098042,1.92156863
2.07843137,2.07843137,2.07843137,2.47058821,1.94117641
2.47058821,2.47058821,2.47058821,2.47058821,1.94117641
2.41176462,2.41176462,2.41176462,2.43137264,1.94117641
2.21568632,2.21568632,2.21568632,2.43137264,1.94117641
1.84313726,1.84313726,1.84313726,2.43137264,1.96078432
1.78431368,1.78431368,1.78431368,2.47058821,1.96078432
1.86274505,1.86274505,1.86274505,2.52941179,1.9803921
2.29411769,2.29411769,2.29411769,2.50980401,1.96078432
2.60784316,2.60784316,2.60784316,2.49019599,1.96078432
2.35294127,2.35294127,2.35294127,2.45098042,1.9803921
2.0392158,2.0392158,2.0392158,2.41176462,1.9803921
1.86274505,1.86274505,1.86274505,2.43137264,1.96078432
1.78431368,1.78431368,1.78431368,2.43137264,1.96078432
1.86274505,1.86274505,1.86274505,2.49019599,1.9803921
2.29411769,2.29411769,2.29411769,2.50980401,1.96078432
2.60784316,2.60784316,2.60784316,2.49019599,1.96078432
2.31372547,2.31372547,2.31372547,2.47058821,1.9803921
1.9803921,1.9803921,1.9803921,2.45098042,1.9803921
1.96078432,1.96078432,1.96078432,2.45098042,1.96078432
1.72549021,1.72549021,1.72549021,2.47058821,1.96078432
2.39215684,2.39215684,2.39215684,2.49019599,1.9803921
2.50980401,2.50980401,2.50980401,2.49019599,1.94117641
2.2352941,2.2352941,2.2352941,2.45098042,1.96078432
1.9803921,1.9803921,1.9803921,2.45098042,1.9803921
1.86274505,1.86274505,1.86274505,2.41176462,1.94117641
1.80392158,1.80392158,1.80392158,2.47058821,1.94117641
2.37254906,2.37254906,2.37254906,2.49019599,1.96078432
2.74509811,2.74509811,2.74509811,2.45098042,1.94117641
2.60784316,2.60784316,2.60784316,2.43137264,1.94117641
2.31372547,2.31372547,2.31372547,2.41176462,1.96078432
2.09803915,2.09803915,2.09803915,2.39215684,1.92156863
2.07843137,2.07843137,2.07843137,2.41176462,1.94117641
2.21568632,2.21568632,2.21568632,2.45098042,1.94117641
2.68627453,2.68627453,2.68627453,2.43137264,1.92156863
2.60784316,2.60784316,2.60784316,2.41176462,1.92156863
2.25490189,2.25490189,2.25490189,2.39215684,1.94117641
2.25490189,2.25490189,2.25490189,2.41176462,1.90196073
2.05882359,2.05882359,2.05882359,2.41176462,1.92156863
2.45098042,2.45098042,2.45098042,2.47058821,1.94117641
2.84313726,2.84313726,2.84313726,2.45098042,1.90196073
2.72549009,2.72549009,2.72549009,2.45098042,1.90196073
2.43137264,2.43137264,2.43137264,2.41176462,1.92156863
2.25490189,2.25490189,2.25490189,2.41176462,1.88235295
2.15686274,2.15686274,2.15686274,2.49019599,1.90196073
2.01960778,2.01960778,2.01960778,2.50980401,1.92156863
2.41176462,2.41176462,2.41176462,2.47058821,1.88235295
2.82352948,2.82352948,2.82352948,2.49019599,1.90196073
2.64705873,2.64705873,2.64705873,2.47058821,1.90196073
2.39215684,2.39215684,2.39215684,2.47058821,1.88235295
2.0392158,2.0392158,2.0392158,2.47058821,1.88235295
2.01960778,2.01960778,2.01960778,2.49019599,1.90196073
2.0392158,2.0392158,2.0392158,2.52941179,1.86274505
2.62745094,2.62745094,2.62745094,2.50980401,1.88235295
2.78431368,2.78431368,2.78431368,2.49019599,1.88235295
2.60784316,2.60784316,2.60784316,2.47058821,1.88235295
2.21568632,2.21568632,2.21568632,2.47058821,1.86274505
2.27450991,2.27450991,2.27450991,2.47058821,1.86274505
2.13725495,2.13725495,2.13725495,2.54901958,1.88235295
2.50980401,2.50980401,2.50980401,2.54901958,1.86274505
2.94117641,2.94117641,2.94117641,2.54901958,1.86274505
2.64705873,2.64705873,2.64705873,2.50980401,1.88235295
2.39215684,2.39215684,2.39215684,2.47058821,1.86274505
2.39215684,2.39215684,2.39215684,2.50980401,1.86274505
2.39215684,2.39215684,2.39215684,2.50980401,1.84313726
2.7647059,2.7647059,2.7647059,2.52941179,1.86274505
3.05882359,3.05882359,3.05882359,2.52941179,1.88235295
2.70588231,2.70588231,2.70588231,2.49019599,1.84313726
2.27450991,2.27450991,2.27450991,2.47058821,1.86274505
2.05882359,2.05882359,2.05882359,2.49019599,1.84313726
1.9803921,1.9803921,1.9803921,2.52941179,1.86274505
2.0,2.0,2.0,2.52941179,1.82352936
2.50980401,2.50980401,2.50980401,2.54901958,1.84313726
2.74509811,2.74509811,2.74509811,2.52941179,1.84313726
2.58823538,2.58823538,2.58823538,2.45098042,1.82352936
2.29411769,2.29411769,2.29411769,2.45098042,1.86274505
2.2352941,2.2352941,2.2352941,2.45098042,1.82352936
2.15686274,2.15686274,2.15686274,2.50980401,1.84313726
2.49019599,2.49019599,2.49019599,2.50980401,1.82352936
2.94117641,2.94117641,2.94117641,2.52941179,1.82352936
2.88235283,2.88235283,2.88235283,2.49019599,1.84313726
2.56862736,2.56862736,2.56862736,2.45098042,1.80392158
2.29411769,2.29411769,2.29411769,2.47058821,1.82352936
2.33333325,2.33333325,2.33333325,2.47058821,1.80392158
2.13725495,2.13725495,2.13725495,2.50980401,1.80392158
3.15686274,3.15686274,3.15686274,2.54901958,1.82352936
2.9607842,2.9607842,2.9607842,2.52941179,1.78431368
2.72549009,2.72549009,2.72549009,2.49019599,1.80392158
2.50980401,2.50980401,2.50980401,2.47058821,1.78431368
2.41176462,2.41176462,2.41176462,2.50980401,1.80392158
2.54901958,2.54901958,2.54901958,2.50980401,1.78431368
3.2352941,3.2352941,3.2352941,2.52941179,1.78431368
3.64705873,3.64705873,3.64705873,2.50980401,1.80392158
3.64705873,3.64705873,3.64705873,2.49019599,1.7647059
3.7647059,3.7647059,3.7647059,2.47058821,1.7647059
4.21568632,4.21568632,4.21568632,2.49019599,1.7647059
4.47058821,4.47058821,4.47058821,2.52941179,1.74509799
4.96078444,4.96078444,4.96078444,2.54901958,1.7647059
5.0,5.0,5.0,2.54901958,1.74509799
4.72549009,4.72549009,4.72549009,2.49019599,1.74509799
3.92156863,3.92156863,3.92156863,2.45098042,1.7647059
3.21568632,3.21568632,3.21568632,2.45098042,1.72549021
2.70588231,2.70588231,2.70588231,2.47058821,1.74509799
2.72549009,2.72549009,2.72549009,2.50980401,1.70588231
2.72549009,2.72549009,2.72549009,2.50980401,1.72549021
2.50980401,2.50980401,2.50980401,2.49019599,1.70588231
2.2352941,2.2352941,2.2352941,2.47058821,1.72549021
2.13725495,2.13725495,2.13725495,2.50980401,1.70588231
2.07843137,2.07843137,2.07843137,2.52941179,1.70588231
2.21568632,2.21568632,2.21568632,2.54901958,1.68627453
2.68627453,2.68627453,2.68627453,2.50980401,1.68627453
2.90196085,2.90196085,2.90196085,2.49019599,1.68627453
2.74509811,2.74509811,2.74509811,2.45098042,1.68627453
2.29411769,2.29411769,2.29411769,2.45098042,1.68627453
2.21568632,2.21568632,2.21568632,2.47058821,1.66666663
2.05882359,2.05882359,2.05882359,2.49019599,1.68627453
2.31372547,2.31372547,2.31372547,2.50980401,1.66666663
2.68627453,2.68627453,2.68627453,2.50980401,1.68627453
2.68627453,2.68627453,2.68627453,2.52941179,1.64705884
2.33333325,2.33333325,2.33333325,2.47058821,1.62745094
2.0,2.0,2.0,2.47058821,1.66666663
2.0,2.0,2.0,2.47058821,1.62745094
1.90196073,1.90196073,1.90196073,2.50980401,1.64705884
2.29411769,2.29411769,2.29411769,2.50980401,1.60784316
2.47058821,2.47058821,2.47058821,2.50980401,1.64705884
2.09803915,2.09803915,2.09803915,2.47058821,1.60784316
1.86274505,1.86274505,1.86274505,2.43137264,1.62745094
1.78431368,1.78431368,1.78431368,2.45098042,1.58823526
1.82352936,1.82352936,1.82352936,2.56862736,1.60784316
2.33333325,2.33333325,2.33333325,2.56862736,1.58823526
2.50980401,2.50980401,2.50980401,2.52941179,1.60784316
2.25490189,2.25490189,2.25490189,2.50980401,1.58823526
1.92156863,1.92156863,1.92156863,2.50980401,1.60784316
1.84313726,1.84313726,1.84313726,2.49019599,1.58823526
1.64705884,1.64705884,1.64705884,2.54901958,1.56862748
1.84313726,1.84313726,1.84313726,2.54901958,1.56862748
2.27450991,2.27450991,2.27450991,2.56862736,1.56862748
2.31372547,2.31372547,2.31372547,2.52941179,1.54901958
2.05882359,2.05882359,2.05882359,2.52941179,1.54901958
1.82352936,1.82352936,1.82352936,2.52941179,1.52941179
1.78431368,1.78431368,1.78431368,2.56862736,1.54901958
1.60784316,1.60784316,1.60784316,2.56862736,1.52941179
2.0,2.0,2.0,2.54901958,1.54901958
2.43137264,2.43137264,2.43137264,2.50980401,1.50980389
2.21568632,2.21568632,2.21568632,2.45098042,1.52941179
1.94117641,1.94117641,1.94117641,2.45098042,1.50980389
1.82352936,1.82352936,1.82352936,2.43137264,1.50980389
1.68627453,1.68627453,1.68627453,2.49019599,1.50980389
1.70588231,1.70588231,1.70588231,2.50980401,1.49019611
2.35294127,2.35294127,2.35294127,2.52941179,1.50980389
1.9803921,1.9803921,1.9803921,2.50980401,1.47058821
1.68627453,1.68627453,1.68627453,2.47058821,1.50980389
1.64705884,1.64705884,1.64705884,2.47058821,1.49019611
1.43137252,1.43137252,1.43137252,2.49019599,1.47058821
1.66666663,1.66666663,1.66666663,2.50980401,1.47058821
2.11764717,2.11764717,2.11764717,2.52941179,1.45098042
2.11764717,2.11764717,2.11764717,2.50980401,1.49019611
1.90196073,1.90196073,1.90196073,2.49019599,1.47058821
1.62745094,1.62745094,1.62745094,2.49019599,1.47058821
1.49019611,1.49019611,1.49019611,2.50980401,1.45098042
1.37254906,1.37254906,1.37254906,2.56862736,1.43137252
1.82352936,1.82352936,1.82352936,2.58823538,1.45098042
2.27450991,2.27450991,2.27450991,2.56862736,1.43137252
1.74509799,1.74509799,1.74509799,2.52941179,1.43137252
1.54901958,1.54901958,1.54901958,2.50980401,1.43137252
1.45098042,1.45098042,1.45098042,2.52941179,1.41176474
1.49019611,1.49019611,1.49019611,2.54901958,1.41176474
2.01960778,2.01960778,2.01960778,2.60784316,1.43137252
2.13725495,2.13725495,2.13725495,2.56862736,1.41176474
1.82352936,1.82352936,1.82352936,2.52941179,1.39215684
1.49019611,1.49019611,1.49019611,2.50980401,1.43137252
1.52941179,1.52941179,1.52941179,2.52941179,1.39215684
1.47058821,1.47058821,1.47058821,2.56862736,1.37254906
1.49019611,1.49019611,1.49019611,2.58823538,1.39215684
1.92156863,1.92156863,1.92156863,2.60784316,1.41176474
1.82352936,1.82352936,1.82352936,2.56862736,1.37254906
1.49019611,1.49019611,1.49019611,2.50980401,1.37254906
1.11764705,1.11764705,1.11764705,2.52941179,1.37254906
0.94117647,0.94117647,0.94117647,2.56862736,1.39215684
0.90196079,0.90196079,0.90196079,2.60784316,1.37254906
1.03921568,1.03921568,1.03921568,2.58823538,1.35294116
1.37254906,1.37254906,1.37254906,2.58823538,1.37254906
1.21568632,1.21568632,1.21568632,2.56862736,1.37254906
1.0,1.0,1.0,2.52941179,1.35294116
0.82352942,0.82352942,0.82352942,2.52941179,1.33333337
0.82352942,0.82352942,0.82352942,2.54901958,1.33333337
0.88235295,0.88235295,0.88235295,2.58823538,1.35294116
1.29411769,1.29411769,1.29411769,2.56862736,1.35294116
1.49019611,1.49019611,1.49019611,2.56862736,1.33333337
1.33333337,1.33333337,1.33333337,2.52941179,1.33333337
1.49019611,1.49019611,1.49019611,2.50980401,1.31372547
1.39215684,1.39215684,1.39215684,2.54901958,1.33333337
1.58823526,1.58823526,1.58823526,2.58823538,1.33333337
2.01960778,2.01960778,2.01960778,2.58823538,1.33333337
2.07843137,2.07843137,2.07843137,2.56862736,1.31372547
1.88235295,1.88235295,1.88235295,2.52941179,1.31372547
1.74509799,1.74509799,1.74509799,2.50980401,1.29411769
1.88235295,1.88235295,1.88235295,2.52941179,1.29411769
1.96078432,1.96078432,1.96078432,2.56862736,1.33333337
2.39215684,2.39215684,2.39215684,2.58823538,1.31372547
2.60784316,2.60784316,2.60784316,2.56862736,1.31372547
2.43137264,2.43137264,2.43137264,2.50980401,1.29411769
2.37254906,2.37254906,2.37254906,2.49019599,1.29411769
2.19607854,2.19607854,2.19607854,2.50980401,1.27450979
2.19607854,2.19607854,2.19607854,2.50980401,1.29411769
2.2352941,2.2352941,2.2352941,2.50980401,1.29411769
2.72549009,2.72549009,2.72549009,2.50980401,1.31372547
2.98039222,2.98039222,2.98039222,2.49019599,1.31372547
2.82352948,2.82352948,2.82352948,2.45098042,1.29411769
2.54901958,2.54901958,2.54901958,2.47058821,1.29411769
2.58823538,2.58823538,2.58823538,2.45098042,1.27450979
2.52941179,2.52941179,2.52941179,2.49019599,1.29411769
2.68627453,2.68627453,2.68627453,2.50980401,1.31372547
3.09803915,3.09803915,3.09803915,2.50980401,1.31372547
3.19607854,3.19607854,3.19607854,2.49019599,1.31372547
2.92156863,2.92156863,2.92156863,2.45098042,1.31372547
2.7647059,2.7647059,2.7647059,2.45098042,1.31372547
2.70588231,2.70588231,2.70588231,2.52941179,1.33333337
2.54901958,2.54901958,2.54901958,2.52941179,1.35294116
2.88235283,2.88235283,2.88235283,2.52941179,1.35294116
3.21568632,3.21568632,3.21568632,2.50980401,1.33333337
2.98039222,2.98039222,2.98039222,2.50980401,1.37254906
2.68627453,2.68627453,2.68627453,2.49019599,1.39215684
2.62745094,2.62745094,2.62745094,2.50980401,1.39215684
2.60784316,2.60784316,2.60784316,2.50980401,1.41176474
2.50980401,2.50980401,2.50980401,2.52941179,1.41176474
2.94117641,2.94117641,2.94117641,2.50980401,1.45098042
3.09803915,3.09803915,3.09803915,2.47058821,1.45098042
2.74509811,2.74509811,2.74509811,2.45098042,1.45098042
2.62745094,2.62745094,2.62745094,2.45098042,1.47058821
2.37254906,2.37254906,2.37254906,2.52941179,1.47058821
2.49019599,2.49019599,2.49019599,2.58823538,1.50980389
2.88235283,2.88235283,2.88235283,2.50980401,1.49019611
2.86274505,2.86274505,2.86274505,2.49019599,1.54901958
2.56862736,2.56862736,2.56862736,2.47058821,1.52941179
2.27450991,2.27450991,2.27450991,2.47058821,1.56862748
2.41176462,2.41176462,2.41176462,2.49019599,1.54901958
2.29411769,2.29411769,2.29411769,2.54901958,1.58823526
2.54901958,2.54901958,2.54901958,2.49019599,1.56862748
2.86274505,2.86274505,2.86274505,2.45098042,1.60784316
2.72549009,2.72549009,2.72549009,2.43137264,1.58823526
2.41176462,2.41176462,2.41176462,2.45098042,1.62745094
2.31372547,2.31372547,2.31372547,2.45098042,1.60784316
2.21568632,2.21568632,2.21568632,2.47058821,1.64705884
2.11764717,2.11764717,2.11764717,2.47058821,1.64705884
2.52941179,2.52941179,2.52941179,2.47058821,1.66666663
2.84313726,2.84313726,2.84313726,2.47058821,1.68627453
2.74509811,2.74509811,2.74509811,2.45098042,1.66666663
2.43137264,2.43137264,2.43137264,2.45098042,1.68627453
2.37254906,2.37254906,2.37254906,2.49019599,1.68627453
2.25490189,2.25490189,2.25490189,2.50980401,1.68627453
2.35294127,2.35294127,2.35294127,2.52941179,1.72549021
2.82352948,2.82352948,2.82352948,2.50980401,1.72549021
2.74509811,2.74509811,2.74509811,2.50980401,1.70588231
2.49019599,2.49019599,2.49019599,2.52941179,1.72549021
2.49019599,2.49019599,2.49019599,2.52941179,1.74509799
2.35294127,2.35294127,2.35294127,2.56862736,1.74509799
2.60784316,2.60784316,2.60784316,2.56862736,1.72549021
3.0392158,3.0392158,3.0392158,2.58823538,1.74509799
3.01960778,3.01960778,3.01960778,2.56862736,1.7647059
2.7647059,2.7647059,2.7647059,2.54901958,1.74509799
2.56862736,2.56862736,2.56862736,2.54901958,1.7647059
2.58823538,2.58823538,2.58823538,2.54901958,1.7647059
2.52941179,2.52941179,2.52941179,2.58823538,1.78431368
2.98039222,2.98039222,2.98039222,2.60784316,1.7647059
3.21568632,3.21568632,3.21568632,2.58823538,1.7647059
2.88235283,2.88235283,2.88235283,2.56862736,1.78431368
2.50980401,2.50980401,2.50980401,2.56862736,1.7647059
2.37254906,2.37254906,2.37254906,2.58823538,1.7647059
2.49019599,2.49019599,2.49019599,2.60784316,1.78431368
2.7647059,2.7647059,2.7647059,2.60784316,1.78431368
2.86274505,2.86274505,2.86274505,2.58823538,1.7647059
2.62745094,2.62745094,2.62745094,2.58823538,1.7647059
2.45098042,2.45098042,2.45098042,2.58823538,1.78431368
2.43137264,2.43137264,2.43137264,2.58823538,1.78431368
2.27450991,2.27450991,2.27450991,2.58823538,1.74509799
2.60784316,2.60784316,2.60784316,2.56862736,1.7647059
3.0392158,3.0392158,3.0392158,2.58823538,1.7647059
2.90196085,2.90196085,2.90196085,2.56862736,1.7647059
2.54901958,2.54901958,2.54901958,2.54901958,1.78431368
2.39215684,2.39215684,2.39215684,2.54901958,1.74509799
2.47058821,2.47058821,2.47058821,2.52941179,1.74509799
2.37254906,2.37254906,2.37254906,2.54901958,1.74509799
2.88235283,2.88235283,2.88235283,2.58823538,1.74509799
2.98039222,2.98039222,2.98039222,2.58823538,1.72549021
2.82352948,2.82352948,2.82352948,2.58823538,1.74509799
2.56862736,2.56862736,2.56862736,2.58823538,1.72549021
2.58823538,2.58823538,2.58823538,2.54901958,1.72549021
2.45098042,2.45098042,2.45098042,2.52941179,1.72549021
2.52941179,2.52941179,2.52941179,2.54901958,1.70588231
2.84313726,2.84313726,2.84313726,2.58823538,1.70588231
3.01960778,3.01960778,3.01960778,2.58823538,1.72549021
2.9607842,2.9607842,2.9607842,2.54901958,1.68627453
3.27450991,3.27450991,3.27450991,2.52941179,1.68627453
3.56862736,3.56862736,3.56862736,2.52941179,1.70588231
4.21568632,4.21568632,4.21568632,2.56862736,1.66666663
5.0,5.0,5.0,2.56862736,1.68627453
4.98039198,4.98039198,4.98039198,2.56862736,1.70588231
4.96078444,4.96078444,4.96078444,2.56862736,1.66666663
4.62745094,4.62745094,4.62745094,2.54901958,1.66666663
4.05882359,4.05882359,4.05882359,2.54901958,1.68627453
3.33333325,3.33333325,3.33333325,2.56862736,1.66666663
3.15686274,3.15686274,3.15686274,2.56862736,1.68627453
2.92156863,2.92156863,2.92156863,2.56862736,1.64705884
2.45098042,2.45098042,2.45098042,2.52941179,1.66666663
2.0392158,2.0392158,2.0392158,2.52941179,1.64705884
2.0392158,2.0392158,2.0392158,2.54901958,1.64705884
2.0,2.0,2.0,2.52941179,1.66666663
2.15686274,2.15686274,2.15686274,2.52941179,1.64705884
2.74509811,2.74509811,2.74509811,2.54901958,1.64705884
2.82352948,2.82352948,2.82352948,2.62745094,1.66666663
2.60784316,2.60784316,2.60784316,2.72549009,1.62745094
2.39215684,2.39215684,2.39215684,2.74509811,1.62745094
2.45098042,2.45098042,2.45098042,2.66666675,1.66666663
2.39215684,2.39215684,2.39215684,2.54901958,1.62745094
2.68627453,2.68627453,2.68627453,2.54901958,1.62745094
2.9607842,2.9607842,2.9607842,2.56862736,1.64705884
2.58823538,2.58823538,2.58823538,2.64705873,1.62745094
2.47058821,2.47058821,2.47058821,2.68627453,1.60784316
2.47058821,2.47058821,2.47058821,2.64705873,1.62745094
2.31372547,2.31372547,2.31372547,2.52941179,1.62745094
2.70588231,2.70588231,2.70588231,2.50980401,1.60784316
3.05882359,3.05882359,3.05882359,2.54901958,1.62745094
2.72549009,2.72549009,2.72549009,2.60784316,1.62745094
2.49019599,2.49019599,2.49019599,2.64705873,1.60784316
2.50980401,2.50980401,2.50980401,2.58823538,1.62745094
2.31372547,2.31372547,2.31372547,2.47058821,1.64705884
2.33333325,2.33333325,2.33333325,2.45098042,1.60784316
2.82352948,2.82352948,2.82352948,2.45098042,1.62745094
2.86274505,2.86274505,2.86274505,2.52941179,1.60784316
2.60784316,2.60784316,2.60784316,2.58823538,1.60784316
2.41176462,2.41176462,2.41176462,2.56862736,1.62745094
2.2352941,2.2352941,2.2352941,2.49019599,1.60784316
2.47058821,2.47058821,2.47058821,2.39215684,1.60784316
2.84313726,2.84313726,2.84313726,2.37254906,1.62745094
2.72549009,2.72549009,2.72549009,2.52941179,1.58823526
2.50980401,2.50980401,2.50980401,2.54901958,1.62745094
2.31372547,2.31372547,2.31372547,2.52941179,1.60784316
2.33333325,2.33333325,2.33333325,2.45098042,1.60784316
2.21568632,2.21568632,2.21568632,2.39215684,1.62745094
2.58823538,2.58823538,2.58823538,2.41176462,1.60784316
2.86274505,2.86274505,2.86274505,2.47058821,1.60784316
2.56862736,2.56862736,2.56862736,2.56862736,1.62745094
2.37254906,2.37254906,2.37254906,2.56862736,1.58823526
2.33333325,2.33333325,2.33333325,2.52941179,1.62745094
2.25490189,2.25490189,2.25490189,2.45098042,1.58823526
2.27450991,2.27450991,2.27450991,2.41176462,1.60784316
2.82352948,2.82352948,2.82352948,2.43137264,1.58823526
2.78431368,2.78431368,2.78431368,2.49019599,1.60784316
2.66666675,2.66666675,2.66666675,2.56862736,1.60784316
2.43137264,2.43137264,2.43137264,2.54901958,1.58823526
2.41176462,2.41176462,2.41176462,2.49019599,1.60784316
