ecg,emg_cheekbone,ksr,emg_nose,pulse
3.07843137,3.07843137,3.07843137,2.49019599,1.41176474
3.01960778,3.01960778,3.01960778,2.49019599,1.45098042
3.07843137,3.07843137,3.07843137,2.41176462,1.50980389
2.9607842,2.9607842,2.9607842,2.39215684,1.52941179
2.84313726,2.84313726,2.84313726,2.41176462,1.54901958
2.27450991,2.27450991,2.27450991,2.45098042,1.56862748
2.21568632,2.21568632,2.21568632,2.50980401,1.58823526
2.11764717,2.11764717,2.11764717,2.50980401,1.60784316
2.11764717,2.11764717,2.11764717,2.47058821,1.62745094
2.07843137,2.07843137,2.07843137,2.39215684,1.64705884
1.88235295,1.88235295,1.88235295,2.41176462,1.66666663
1.54901958,1.54901958,1.54901958,2.41176462,1.68627453
1.70588231,1.70588231,1.70588231,2.50980401,1.70588231
1.49019611,1.49019611,1.49019611,2.49019599,1.70588231
1.60784316,1.60784316,1.60784316,2.45098042,1.72549021
1.82352936,1.82352936,1.82352936,2.39215684,1.74509799
1.50980389,1.50980389,1.50980389,2.41176462,1.84313726
1.2352941,1.2352941,1.2352941,2.47058821,1.84313726
1.2352941,1.2352941,1.2352941,2.52941179,1.86274505
1.27450979,1.27450979,1.27450979,2.52941179,1.92156863
1.39215684,1.39215684,1.39215684,2.50980401,1.92156863
1.66666663,1.66666663,1.66666663,2.39215684,1.96078432
1.64705884,1.64705884,1.64705884,2.41176462,1.9803921
1.29411769,1.29411769,1.29411769,2.43137264,2.01960778
1.27450979,1.27450979,1.27450979,2.49019599,2.01960778
1.50980389,1.50980389,1.50980389,2.50980401,2.05882359
1.58823526,1.58823526,1.58823526,2.52941179,2.07843137
1.72549021,1.72549021,1.72549021,2.52941179,2.07843137
1.68627453,1.68627453,1.68627453,2.41176462,2.13725495
1.58823526,1.58823526,1.58823526,2.45098042,2.11764717
1.25490201,1.25490201,1.25490201,2.47058821,2.15686274
1.64705884,1.64705884,1.64705884,2.54901958,2.19607854
1.50980389,1.50980389,1.50980389,2.54901958,2.17647052
1.94117641,1.94117641,1.94117641,2.56862736,2.19607854
2.09803915,2.09803915,2.09803915,2.49019599,2.21568632
1.84313726,1.84313726,1.84313726,2.43137264,2.2352941
1.66666663,1.66666663,1.66666663,2.45098042,2.2352941
1.70588231,1.70588231,1.70588231,2.54901958,2.2352941
1.86274505,1.86274505,1.86274505,2.56862736,2.25490189
1.90196073,1.90196073,1.90196073,2.56862736,2.27450991
2.09803915,2.09803915,2.09803915,2.47058821,2.25490189
2.17647052,2.17647052,2.17647052,2.43137264,2.27450991
2.01960778,2.01960778,2.01960778,2.45098042,2.29411769
1.80392158,1.80392158,1.80392158,2.47058821,2.27450991
1.94117641,1.94117641,1.94117641,2.50980401,2.27450991
2.17647052,2.17647052,2.17647052,2.49019599,2.27450991
2.33333325,2.33333325,2.33333325,2.49019599,2.27450991
2.60784316,2.60784316,2.60784316,2.45098042,2.29411769
2.35294127,2.35294127,2.35294127,2.47058821,2.29411769
2.0,2.0,2.0,2.50980401,2.29411769
2.09803915,2.09803915,2.09803915,2.54901958,2.27450991
1.94117641,1.94117641,1.94117641,2.56862736,2.25490189
2.07843137,2.07843137,2.07843137,2.49019599,2.25490189
2.33333325,2.33333325,2.33333325,2.45098042,2.25490189
2.19607854,2.19607854,2.19607854,2.45098042,2.2352941
1.9803921,1.9803921,1.9803921,2.47058821,2.2352941
2.09803915,2.09803915,2.09803915,2.50980401,2.21568632
1.94117641,1.94117641,1.94117641,2.52941179,2.19607854
1.84313726,1.84313726,1.84313726,2.49019599,2.19607854
2.17647052,2.17647052,2.17647052,2.39215684,2.19607854
2.21568632,2.21568632,2.21568632,2.37254906,2.17647052
2.25490189,2.25490189,2.25490189,2.43137264,2.15686274
2.15686274,2.15686274,2.15686274,2.45098042,2.13725495
2.27450991,2.27450991,2.27450991,2.45098042,2.15686274
2.41176462,2.41176462,2.41176462,2.45098042,2.11764717
2.41176462,2.41176462,2.41176462,2.45098042,2.09803915
2.43137264,2.43137264,2.43137264,2.35294127,2.09803915
2.37254906,2.37254906,2.37254906,2.35294127,2.07843137
2.17647052,2.17647052,2.17647052,2.41176462,2.05882359
1.96078432,1.96078432,1.96078432,2.45098042,2.07843137
2.0,2.0,2.0,2.45098042,2.0392158
2.05882359,2.05882359,2.05882359,2.47058821,2.0392158
2.35294127,2.35294127,2.35294127,2.39215684,2.0
2.56862736,2.56862736,2.56862736,2.35294127,2.0
2.45098042,2.45098042,2.45098042,2.37254906,1.9803921
2.31372547,2.31372547,2.31372547,2.41176462,1.9803921
2.09803915,2.09803915,2.09803915,2.49019599,1.94117641
2.11764717,2.11764717,2.11764717,2.49019599,1.96078432
2.15686274,2.15686274,2.15686274,2.37254906,1.92156863
2.37254906,2.37254906,2.37254906,2.39215684,1.92156863
2.58823538,2.58823538,2.58823538,2.41176462,1.88235295
2.47058821,2.47058821,2.47058821,2.43137264,1.90196073
2.17647052,2.17647052,2.17647052,2.45098042,1.88235295
2.13725495,2.13725495,2.13725495,2.49019599,1.86274505
2.07843137,2.07843137,2.07843137,2.45098042,1.86274505
2.21568632,2.21568632,2.21568632,2.33333325,1.86274505
2.54901958,2.54901958,2.54901958,2.37254906,1.84313726
2.35294127,2.35294127,2.35294127,2.39215684,1.82352936
2.15686274,2.15686274,2.15686274,2.41176462,1.82352936
2.43137264,2.43137264,2.43137264,2.43137264,1.84313726
2.56862736,2.56862736,2.56862736,2.43137264,1.82352936
2.60784316,2.60784316,2.60784316,2.37254906,1.80392158
2.82352948,2.82352948,2.82352948,2.33333325,1.80392158
2.72549009,2.72549009,2.72549009,2.37254906,1.80392158
2.58823538,2.58823538,2.58823538,2.39215684,1.78431368
2.64705873,2.64705873,2.64705873,2.47058821,1.78431368
2.64705873,2.64705873,2.64705873,2.49019599,1.78431368
2.74509811,2.74509811,2.74509811,2.49019599,1.7647059
2.9607842,2.9607842,2.9607842,2.41176462,1.7647059
3.15686274,3.15686274,3.15686274,2.39215684,1.7647059
2.86274505,2.86274505,2.86274505,2.41176462,1.78431368
2.70588231,2.70588231,2.70588231,2.45098042,1.7647059
2.78431368,2.78431368,2.78431368,2.50980401,1.7647059
2.74509811,2.74509811,2.74509811,2.54901958,1.7647059
2.78431368,2.78431368,2.78431368,2.52941179,1.7647059
2.90196085,2.90196085,2.90196085,2.43137264,1.7647059
2.82352948,2.82352948,2.82352948,2.45098042,1.7647059
2.66666675,2.66666675,2.66666675,2.49019599,1.7647059
2.27450991,2.27450991,2.27450991,2.50980401,1.78431368
2.39215684,2.39215684,2.39215684,2.52941179,1.80392158
2.45098042,2.45098042,2.45098042,2.54901958,1.80392158
2.49019599,2.49019599,2.49019599,2.47058821,1.78431368
2.13725495,2.13725495,2.13725495,2.41176462,1.7647059
1.84313726,1.84313726,1.84313726,2.43137264,1.7647059
1.70588231,1.70588231,1.70588231,2.45098042,1.78431368
1.78431368,1.78431368,1.78431368,2.47058821,1.80392158
1.82352936,1.82352936,1.82352936,2.49019599,1.80392158
1.9803921,1.9803921,1.9803921,2.39215684,1.78431368
2.13725495,2.13725495,2.13725495,2.41176462,1.78431368
2.0,2.0,2.0,2.45098042,1.78431368
1.82352936,1.82352936,1.82352936,2.47058821,1.80392158
2.17647052,2.17647052,2.17647052,2.52941179,1.80392158
2.31372547,2.31372547,2.31372547,2.52941179,1.78431368
2.41176462,2.41176462,2.41176462,2.52941179,1.78431368
2.47058821,2.47058821,2.47058821,2.43137264,1.7647059
2.41176462,2.41176462,2.41176462,2.47058821,1.7647059
2.09803915,2.09803915,2.09803915,2.49019599,1.78431368
1.80392158,1.80392158,1.80392158,2.52941179,1.80392158
2.05882359,2.05882359,2.05882359,2.52941179,1.78431368
1.9803921,1.9803921,1.9803921,2.54901958,1.78431368
2.0392158,2.0392158,2.0392158,2.49019599,1.7647059
2.35294127,2.35294127,2.35294127,2.43137264,1.74509799
2.0392158,2.0392158,2.0392158,2.47058821,1.74509799
1.96078432,1.96078432,1.96078432,2.52941179,1.74509799
1.96078432,1.96078432,1.96078432,2.56862736,1.7647059
2.47058821,2.47058821,2.47058821,2.58823538,1.7647059
2.90196085,2.90196085,2.90196085,2.62745094,1.7647059
3.50980401,3.50980401,3.50980401,2.50980401,1.7647059
4.39215708,4.39215708,4.39215708,2.49019599,1.74509799
4.94117641,4.94117641,4.94117641,2.52941179,1.72549021
5.0,5.0,5.0,2.54901958,1.72549021
4.92156839,4.92156839,4.92156839,2.62745094,1.70588231
5.0,5.0,5.0,2.62745094,1.70588231
4.92156839,4.92156839,4.92156839,2.50980401,1.68627453
4.98039198,4.98039198,4.98039198,2.49019599,1.68627453
3.90196085,3.90196085,3.90196085,2.50980401,1.68627453
2.72549009,2.72549009,2.72549009,2.52941179,1.66666663
1.35294116,1.35294116,1.35294116,2.56862736,1.66666663
0.60784316,0.60784316,0.60784316,2.56862736,1.66666663
0.33333334,0.33333334,0.33333334,2.50980401,1.66666663
0.4509804,0.4509804,0.4509804,2.43137264,1.66666663
0.49019608,0.49019608,0.49019608,2.43137264,1.64705884
0.58823532,0.58823532,0.58823532,2.45098042,1.64705884
0.70588237,0.70588237,0.70588237,2.50980401,1.66666663
1.09803927,1.09803927,1.09803927,2.52941179,1.66666663
1.11764705,1.11764705,1.11764705,2.47058821,1.62745094
1.47058821,1.47058821,1.47058821,2.45098042,1.62745094
1.68627453,1.68627453,1.68627453,2.47058821,1.62745094
1.80392158,1.80392158,1.80392158,2.50980401,1.60784316
1.70588231,1.70588231,1.70588231,2.52941179,1.62745094
1.7647059,1.7647059,1.7647059,2.50980401,1.62745094
1.94117641,1.94117641,1.94117641,2.49019599,1.58823526
1.94117641,1.94117641,1.94117641,2.39215684,1.58823526
2.21568632,2.21568632,2.21568632,2.39215684,1.60784316
2.35294127,2.35294127,2.35294127,2.41176462,1.56862748
2.29411769,2.29411769,2.29411769,2.47058821,1.56862748
2.07843137,2.07843137,2.07843137,2.49019599,1.54901958
2.19607854,2.19607854,2.19607854,2.49019599,1.58823526
2.19607854,2.19607854,2.19607854,2.43137264,1.54901958
2.39215684,2.39215684,2.39215684,2.41176462,1.52941179
2.58823538,2.58823538,2.58823538,2.43137264,1.52941179
2.56862736,2.56862736,2.56862736,2.47058821,1.52941179
2.58823538,2.58823538,2.58823538,2.50980401,1.52941179
2.33333325,2.33333325,2.33333325,2.54901958,1.50980389
2.43137264,2.43137264,2.43137264,2.54901958,1.52941179
2.41176462,2.41176462,2.41176462,2.45098042,1.52941179
2.47058821,2.47058821,2.47058821,2.41176462,1.50980389
2.54901958,2.54901958,2.54901958,2.45098042,1.50980389
2.41176462,2.41176462,2.41176462,2.47058821,1.49019611
2.56862736,2.56862736,2.56862736,2.50980401,1.47058821
2.74509811,2.74509811,2.74509811,2.52941179,1.45098042
2.84313726,2.84313726,2.84313726,2.43137264,1.45098042
3.01960778,3.01960778,3.01960778,2.45098042,1.43137252
3.0,3.0,3.0,2.49019599,1.45098042
2.88235283,2.88235283,2.88235283,2.52941179,1.43137252
2.70588231,2.70588231,2.70588231,2.56862736,1.39215684
2.88235283,2.88235283,2.88235283,2.56862736,1.39215684
2.98039222,2.98039222,2.98039222,2.52941179,1.39215684
3.21568632,3.21568632,3.21568632,2.45098042,1.39215684
3.29411769,3.29411769,3.29411769,2.47058821,1.37254906
3.31372547,3.31372547,3.31372547,2.50980401,1.37254906
2.90196085,2.90196085,2.90196085,2.54901958,1.35294116
3.19607854,3.19607854,3.19607854,2.58823538,1.33333337
3.37254906,3.37254906,3.37254906,2.58823538,1.35294116
3.60784316,3.60784316,3.60784316,2.47058821,1.33333337
3.92156863,3.92156863,3.92156863,2.41176462,1.31372547
3.66666675,3.66666675,3.66666675,2.45098042,1.35294116
3.41176462,3.41176462,3.41176462,2.47058821,1.29411769
3.52941179,3.52941179,3.52941179,2.52941179,1.33333337
3.64705873,3.64705873,3.64705873,2.54901958,1.29411769
3.86274505,3.86274505,3.86274505,2.54901958,1.31372547
4.11764717,4.11764717,4.11764717,2.45098042,1.29411769
4.17647076,4.17647076,4.17647076,2.43137264,1.29411769
3.98039222,3.98039222,3.98039222,2.49019599,1.29411769
3.70588231,3.70588231,3.70588231,2.52941179,1.29411769
3.92156863,3.92156863,3.92156863,2.56862736,1.29411769
3.82352948,3.82352948,3.82352948,2.50980401,1.29411769
3.84313726,3.84313726,3.84313726,2.41176462,1.31372547
3.94117641,3.94117641,3.94117641,2.47058821,1.33333337
3.88235283,3.88235283,3.88235283,2.47058821,1.31372547
3.68627453,3.68627453,3.68627453,2.52941179,1.35294116
3.43137264,3.43137264,3.43137264,2.52941179,1.35294116
3.39215684,3.39215684,3.39215684,2.52941179,1.35294116
3.29411769,3.29411769,3.29411769,2.45098042,1.41176474
3.43137264,3.43137264,3.43137264,2.39215684,1.39215684
3.52941179,3.52941179,3.52941179,2.43137264,1.41176474
2.86274505,2.86274505,2.86274505,2.45098042,1.45098042
2.68627453,2.68627453,2.68627453,2.49019599,1.45098042
2.70588231,2.70588231,2.70588231,2.52941179,1.47058821
2.52941179,2.52941179,2.52941179,2.39215684,1.50980389
2.64705873,2.64705873,2.64705873,2.41176462,1.52941179
2.50980401,2.50980401,2.50980401,2.43137264,1.52941179
2.09803915,2.09803915,2.09803915,2.49019599,1.56862748
1.64705884,1.64705884,1.64705884,2.52941179,1.58823526
1.70588231,1.70588231,1.70588231,2.52941179,1.60784316
1.74509799,1.74509799,1.74509799,2.49019599,1.64705884
1.94117641,1.94117641,1.94117641,2.39215684,1.68627453
2.0,2.0,2.0,2.41176462,1.68627453
1.68627453,1.68627453,1.68627453,2.45098042,1.72549021
1.52941179,1.52941179,1.52941179,2.50980401,1.7647059
1.27450979,1.27450979,1.27450979,2.52941179,1.78431368
1.39215684,1.39215684,1.39215684,2.52941179,1.80392158
1.37254906,1.37254906,1.37254906,2.45098042,1.80392158
1.49019611,1.49019611,1.49019611,2.39215684,1.90196073
1.62745094,1.62745094,1.62745094,2.45098042,1.90196073
1.37254906,1.37254906,1.37254906,2.47058821,1.94117641
1.35294116,1.35294116,1.35294116,2.49019599,1.96078432
1.43137252,1.43137252,1.43137252,2.50980401,2.0
1.45098042,1.45098042,1.45098042,2.50980401,2.01960778
1.27450979,1.27450979,1.27450979,2.41176462,2.05882359
1.58823526,1.58823526,1.58823526,2.39215684,2.05882359
1.29411769,1.29411769,1.29411769,2.41176462,2.09803915
1.19607842,1.19607842,1.19607842,2.45098042,2.11764717
1.35294116,1.35294116,1.35294116,2.49019599,2.11764717
1.47058821,1.47058821,1.47058821,2.49019599,2.15686274
1.80392158,1.80392158,1.80392158,2.43137264,2.19607854
1.94117641,1.94117641,1.94117641,2.43137264,2.17647052
1.90196073,1.90196073,1.90196073,2.47058821,2.21568632
1.70588231,1.70588231,1.70588231,2.52941179,2.2352941
1.50980389,1.50980389,1.50980389,2.54901958,2.25490189
1.66666663,1.66666663,1.66666663,2.54901958,2.2352941
1.70588231,1.70588231,1.70588231,2.47058821,2.2352941
1.9803921,1.9803921,1.9803921,2.43137264,2.25490189
2.25490189,2.25490189,2.25490189,2.49019599,2.27450991
2.01960778,2.01960778,2.01960778,2.52941179,2.27450991
1.94117641,1.94117641,1.94117641,2.54901958,2.31372547
1.94117641,1.94117641,1.94117641,2.56862736,2.29411769
1.88235295,1.88235295,1.88235295,2.56862736,2.27450991
2.17647052,2.17647052,2.17647052,2.45098042,2.27450991
2.17647052,2.17647052,2.17647052,2.47058821,2.27450991
1.94117641,1.94117641,1.94117641,2.50980401,2.27450991
1.7647059,1.7647059,1.7647059,2.56862736,2.29411769
1.86274505,1.86274505,1.86274505,2.58823538,2.29411769
2.09803915,2.09803915,2.09803915,2.58823538,2.29411769
2.2352941,2.2352941,2.2352941,2.54901958,2.27450991
2.25490189,2.25490189,2.25490189,2.47058821,2.25490189
2.19607854,2.19607854,2.19607854,2.47058821,2.25490189
2.13725495,2.13725495,2.13725495,2.54901958,2.25490189
1.82352936,1.82352936,1.82352936,2.56862736,2.25490189
2.13725495,2.13725495,2.13725495,2.58823538,2.27450991
2.27450991,2.27450991,2.27450991,2.50980401,2.2352941
2.37254906,2.37254906,2.37254906,2.47058821,2.21568632
2.45098042,2.45098042,2.45098042,2.49019599,2.2352941
2.21568632,2.21568632,2.21568632,2.52941179,2.19607854
2.07843137,2.07843137,2.07843137,2.54901958,2.17647052
2.01960778,2.01960778,2.01960778,2.58823538,2.17647052
2.17647052,2.17647052,2.17647052,2.58823538,2.17647052
2.33333325,2.33333325,2.33333325,2.49019599,2.13725495
2.49019599,2.49019599,2.49019599,2.47058821,2.13725495
2.43137264,2.43137264,2.43137264,2.50980401,2.13725495
2.0392158,2.0392158,2.0392158,2.50980401,2.09803915
1.86274505,1.86274505,1.86274505,2.54901958,2.09803915
1.92156863,1.92156863,1.92156863,2.56862736,2.09803915
2.05882359,2.05882359,2.05882359,2.45098042,2.05882359
2.37254906,2.37254906,2.37254906,2.47058821,2.07843137
2.29411769,2.29411769,2.29411769,2.52941179,2.0392158
2.07843137,2.07843137,2.07843137,2.54901958,2.0392158
1.7647059,1.7647059,1.7647059,2.54901958,2.0
2.01960778,2.01960778,2.01960778,2.54901958,2.01960778
2.13725495,2.13725495,2.13725495,2.49019599,1.9803921
2.43137264,2.43137264,2.43137264,2.43137264,2.0
2.60784316,2.60784316,2.60784316,2.45098042,1.96078432
2.33333325,2.33333325,2.33333325,2.47058821,1.94117641
2.07843137,2.07843137,2.07843137,2.52941179,1.94117641
1.78431368,1.78431368,1.78431368,2.54901958,1.92156863
1.88235295,1.88235295,1.88235295,2.52941179,1.92156863
1.90196073,1.90196073,1.90196073,2.45098042,1.92156863
2.33333325,2.33333325,2.33333325,2.45098042,1.88235295
2.56862736,2.56862736,2.56862736,2.47058821,1.88235295
2.37254906,2.37254906,2.37254906,2.49019599,1.88235295
2.17647052,2.17647052,2.17647052,2.56862736,1.86274505
2.19607854,2.19607854,2.19607854,2.58823538,1.84313726
2.29411769,2.29411769,2.29411769,2.54901958,1.84313726
2.49019599,2.49019599,2.49019599,2.47058821,1.86274505
2.82352948,2.82352948,2.82352948,2.50980401,1.84313726
2.37254906,2.37254906,2.37254906,2.52941179,1.82352936
2.27450991,2.27450991,2.27450991,2.56862736,1.80392158
2.49019599,2.49019599,2.49019599,2.54901958,1.80392158
2.50980401,2.50980401,2.50980401,2.52941179,1.82352936
2.7647059,2.7647059,2.7647059,2.45098042,1.80392158
2.86274505,2.86274505,2.86274505,2.49019599,1.78431368
2.7647059,2.7647059,2.7647059,2.54901958,1.78431368
2.43137264,2.43137264,2.43137264,2.54901958,1.7647059
2.66666675,2.66666675,2.66666675,2.56862736,1.78431368
2.82352948,2.82352948,2.82352948,2.52941179,1.78431368
2.68627453,2.68627453,2.68627453,2.45098042,1.78431368
3.11764717,3.11764717,3.11764717,2.45098042,1.7647059
3.29411769,3.29411769,3.29411769,2.49019599,1.74509799
2.86274505,2.86274505,2.86274505,2.50980401,1.74509799
2.50980401,2.50980401,2.50980401,2.50980401,1.74509799
2.56862736,2.56862736,2.56862736,2.56862736,1.7647059
2.78431368,2.78431368,2.78431368,2.52941179,1.7647059
2.92156863,2.92156863,2.92156863,2.43137264,1.78431368
2.80392146,2.80392146,2.80392146,2.43137264,1.7647059
2.39215684,2.39215684,2.39215684,2.45098042,1.74509799
2.2352941,2.2352941,2.2352941,2.49019599,1.74509799
2.29411769,2.29411769,2.29411769,2.52941179,1.72549021
2.27450991,2.27450991,2.27450991,2.54901958,1.74509799
2.47058821,2.47058821,2.47058821,2.45098042,1.74509799
2.49019599,2.49019599,2.49019599,2.39215684,1.74509799
2.27450991,2.27450991,2.27450991,2.45098042,1.7647059
1.86274505,1.86274505,1.86274505,2.49019599,1.7647059
1.72549021,1.72549021,1.72549021,2.52941179,1.7647059
1.90196073,1.90196073,1.90196073,2.52941179,1.74509799
2.0392158,2.0392158,2.0392158,2.54901958,1.74509799
2.2352941,2.2352941,2.2352941,2.47058821,1.72549021
2.45098042,2.45098042,2.45098042,2.45098042,1.72549021
2.25490189,2.25490189,2.25490189,2.49019599,1.72549021
1.82352936,1.82352936,1.82352936,2.50980401,1.74509799
2.01960778,2.01960778,2.01960778,2.54901958,1.74509799
1.88235295,1.88235295,1.88235295,2.56862736,1.7647059
1.88235295,1.88235295,1.88235295,2.56862736,1.7647059
2.17647052,2.17647052,2.17647052,2.45098042,1.74509799
2.13725495,2.13725495,2.13725495,2.47058821,1.74509799
1.74509799,1.74509799,1.74509799,2.50980401,1.72549021
2.11764717,2.11764717,2.11764717,2.56862736,1.72549021
2.13725495,2.13725495,2.13725495,2.58823538,1.70588231
2.19607854,2.19607854,2.19607854,2.58823538,1.70588231
2.25490189,2.25490189,2.25490189,2.49019599,1.70588231
2.07843137,2.07843137,2.07843137,2.50980401,1.70588231
1.92156863,1.92156863,1.92156863,2.54901958,1.70588231
1.86274505,1.86274505,1.86274505,2.58823538,1.72549021
2.39215684,2.39215684,2.39215684,2.58823538,1.72549021
2.88235283,2.88235283,2.88235283,2.56862736,1.72549021
3.66666675,3.66666675,3.66666675,2.49019599,1.70588231
4.66666651,4.66666651,4.66666651,2.47058821,1.70588231
4.98039198,4.98039198,4.98039198,2.50980401,1.68627453
5.0,5.0,5.0,2.50980401,1.68627453
4.98039198,4.98039198,4.98039198,2.52941179,1.66666663
5.0,5.0,5.0,2.52941179,1.66666663
4.94117641,4.94117641,4.94117641,2.52941179,1.66666663
4.72549009,4.72549009,4.72549009,2.41176462,1.64705884
3.58823538,3.58823538,3.58823538,2.41176462,1.64705884
2.13725495,2.13725495,2.13725495,2.47058821,1.64705884
0.68627453,0.68627453,0.68627453,2.50980401,1.64705884
0.37254903,0.37254903,0.37254903,2.50980401,1.62745094
0.37254903,0.37254903,0.37254903,2.52941179,1.64705884
0.35294119,0.35294119,0.35294119,2.45098042,1.64705884
0.41176471,0.41176471,0.41176471,2.43137264,1.64705884
0.49019608,0.49019608,0.49019608,2.43137264,1.62745094
0.50980395,0.50980395,0.50980395,2.45098042,1.60784316
0.72549021,0.72549021,0.72549021,2.50980401,1.58823526
1.09803927,1.09803927,1.09803927,2.52941179,1.58823526
1.39215684,1.39215684,1.39215684,2.43137264,1.58823526
1.74509799,1.74509799,1.74509799,2.41176462,1.60784316
1.88235295,1.88235295,1.88235295,2.45098042,1.58823526
1.96078432,1.96078432,1.96078432,2.47058821,1.54901958
1.78431368,1.78431368,1.78431368,2.54901958,1.54901958
1.90196073,1.90196073,1.90196073,2.54901958,1.52941179
1.88235295,1.88235295,1.88235295,2.54901958,1.52941179
1.9803921,1.9803921,1.9803921,2.43137264,1.50980389
2.37254906,2.37254906,2.37254906,2.43137264,1.50980389
2.52941179,2.52941179,2.52941179,2.47058821,1.50980389
2.33333325,2.33333325,2.33333325,2.50980401,1.49019611
2.19607854,2.19607854,2.19607854,2.52941179,1.49019611
2.21568632,2.21568632,2.21568632,2.54901958,1.47058821
2.43137264,2.43137264,2.43137264,2.50980401,1.47058821
2.72549009,2.72549009,2.72549009,2.47058821,1.45098042
2.68627453,2.68627453,2.68627453,2.49019599,1.45098042
2.66666675,2.66666675,2.66666675,2.52941179,1.45098042
2.47058821,2.47058821,2.47058821,2.54901958,1.47058821
2.50980401,2.50980401,2.50980401,2.56862736,1.45098042
2.37254906,2.37254906,2.37254906,2.45098042,1.43137252
2.52941179,2.52941179,2.52941179,2.43137264,1.41176474
2.84313726,2.84313726,2.84313726,2.45098042,1.39215684
2.64705873,2.64705873,2.64705873,2.50980401,1.39215684
2.43137264,2.43137264,2.43137264,2.54901958,1.37254906
2.50980401,2.50980401,2.50980401,2.54901958,1.39215684
2.52941179,2.52941179,2.52941179,2.54901958,1.39215684
2.66666675,2.66666675,2.66666675,2.45098042,1.35294116
2.90196085,2.90196085,2.90196085,2.49019599,1.33333337
2.98039222,2.98039222,2.98039222,2.49019599,1.35294116
2.78431368,2.78431368,2.78431368,2.52941179,1.33333337
2.66666675,2.66666675,2.66666675,2.54901958,1.31372547
2.94117641,2.94117641,2.94117641,2.56862736,1.31372547
3.01960778,3.01960778,3.01960778,2.47058821,1.31372547
3.17647052,3.17647052,3.17647052,2.41176462,1.29411769
3.45098042,3.45098042,3.45098042,2.43137264,1.31372547
3.27450991,3.27450991,3.27450991,2.45098042,1.29411769
3.19607854,3.19607854,3.19607854,2.50980401,1.31372547
3.15686274,3.15686274,3.15686274,2.52941179,1.27450979
3.17647052,3.17647052,3.17647052,2.54901958,1.27450979
3.49019599,3.49019599,3.49019599,2.43137264,1.29411769
3.66666675,3.66666675,3.66666675,2.47058821,1.27450979
3.64705873,3.64705873,3.64705873,2.47058821,1.27450979
3.62745094,3.62745094,3.62745094,2.49019599,1.25490201
3.60784316,3.60784316,3.60784316,2.50980401,1.29411769
3.84313726,3.84313726,3.84313726,2.52941179,1.25490201
3.88235283,3.88235283,3.88235283,2.43137264,1.27450979
4.21568632,4.21568632,4.21568632,2.47058821,1.27450979
4.33333349,4.33333349,4.33333349,2.47058821,1.27450979
4.0,4.0,4.0,2.54901958,1.27450979
3.86274505,3.86274505,3.86274505,2.56862736,1.27450979
3.86274505,3.86274505,3.86274505,2.56862736,1.29411769
3.66666675,3.66666675,3.66666675,2.52941179,1.29411769
3.72549009,3.72549009,3.72549009,2.47058821,1.29411769
4.01960802,4.01960802,4.01960802,2.49019599,1.35294116
